"";"ID";"spname";"position"
"607";"101";"Artemisia desertorum";"fac_only"
"608";"101";"Bassia dasyphylla";"fac_only"
"609";"101";"Ixeridium chinense";"fac_only"
"610";"101";"Lithospermum arvense";"fac_only"
"611";"101";"Chenopodium album";"fac_only"
"612";"101";"Heteropappus altaicus";"fac_only"
"613";"101";"Poa sphondylodes";"fac_only"
"614";"101";"Salsola ruthenica";"fac_only"
"615";"101";"Dracocephalum moldavica";"fac_only"
"616";"101";"Psammochloa villosa";"fac_only"
"617";"101";"Setaria viridis";"fac_only"
"618";"101";"Astragalus melilotoides";"fac_only"
"619";"101";"Medicago sativa";"fac_only"
"620";"101";"Oxytropis psammocharis";"fac_only"
"621";"101";"Artemisia ordosica";"FT_only"
"622";"101";"Salix psammophila";"FT_only"
"623";"102";"Cynanchum hancockianum";"match"
"624";"102";"Artemisia desertorum";"fac_only"
"625";"102";"Salix cheilophila";"fac_only"
"626";"102";"Ixeridium chinense";"fac_only"
"627";"102";"Setaria viridis";"fac_only"
"628";"102";"Psammochloa villosa";"fac_only"
"629";"102";"Euphorbia thymifolia";"fac_only"
"630";"102";"Heteropappus altaicus";"fac_only"
"631";"102";"Bassia dasyphylla";"fac_only"
"632";"102";"Lithospermum arvense";"fac_only"
"633";"102";"Ding";"fac_only"
"634";"102";"Astragalus melilotoides";"fac_only"
"635";"102";"Isatis tinctoria";"fac_only"
"636";"102";"Artemisia ordosica";"FT_only"
"637";"102";"Caragana korshinskii";"FT_only"
"638";"102";"Salix psammophila";"FT_only"
"639";"103";"Caragana korshinskii";"match"
"640";"103";"Artemisia desertorum";"fac_only"
"641";"103";"Heteropappus altaicus";"fac_only"
"642";"103";"Ixeridium chinense";"fac_only"
"643";"103";"Setaria viridis";"fac_only"
"644";"103";"Psammochloa villosa";"fac_only"
"645";"103";"Astragalus melilotoides";"fac_only"
"646";"103";"Bassia dasyphylla";"fac_only"
"647";"103";"Euphorbia esula";"fac_only"
"648";"103";"Poa sphondylodes";"fac_only"
"649";"103";"Melilotus officinalis";"FT_only"
"650";"103";"Hedysarum scoparium";"FT_only"
"651";"103";"Artemisia ordosica";"FT_only"
"652";"114";"Stipa glareosa";"match"
"653";"114";"Seriphidium borotalense";"match"
"654";"114";"Kochia prostrata";"match"
"655";"114";"Ceratoides latens";"match"
"656";"114";"Atraphaxis spinosa";"fac_only"
"657";"114";"Anabasis aphylla";"FT_only"
"658";"115";"Ceratoides latens";"match"
"659";"115";"Haloxylon ammodendron";"match"
"660";"115";"Ferula sinkiangensis";"match"
"661";"115";"Petrosimonia sibirica";"match"
"662";"115";"Stipa glareosa";"match"
"663";"115";"Anabasis aphylla";"match"
"664";"115";"Seriphidium borotalense";"match"
"665";"115";"Ceratocarpus arenarius";"fac_only"
"666";"134";"Artemisia sieberi";"match"
"667";"134";"Salsola arbusculiformis";"match"
"668";"134";"Stipa lessingiana";"match"
"669";"134";"Lappula barbata";"fac_only"
"670";"134";"Acanthophyllum sp.";"fac_only"
"671";"134";"Cerasus pseudoprostrata";"FT_only"
"672";"134";"Teucrium chamaedrys";"FT_only"
"673";"134";"Zygophyllum atriplicoides";"FT_only"
"674";"134";"Cousinia arctotidifolia";"FT_only"
"675";"134";"Ferula sp.";"FT_only"
"676";"134";"Centaurea sp.";"FT_only"
"677";"134";"Acantholimon sp.";"FT_only"
"678";"134";"Cousinia sp.";"FT_only"
"679";"134";"Astragalus sp.";"FT_only"
"680";"135";"Artemisia sieberi";"match"
"681";"135";"Cousinia arctotidifolia";"match"
"682";"135";"Salsola arbusculiformis";"match"
"683";"135";"Stipa lessingiana";"match"
"684";"135";"Lappula barbata";"fac_only"
"685";"135";"Nonea caspica";"fac_only"
"686";"135";"Zygophyllum atriplicoides";"FT_only"
"687";"135";"Astragalus sp.";"FT_only"
"688";"135";"Centaurea sp.";"FT_only"
"689";"135";"Cousinia sp.";"FT_only"
"690";"135";"Krascheninnikovia ceratoides";"FT_only"
"691";"135";"Acantholimon sp.";"FT_only"
"692";"136";"Centaurea sp.";"match"
"693";"136";"Salsola arbusculiformis";"match"
"694";"136";"Stipa lessingiana";"match"
"695";"136";"Acantholimon sp.";"match"
"696";"136";"Artemisia sieberi";"match"
"697";"136";"Cousinia arctotidifolia";"fac_only"
"698";"136";"Lappula barbata";"fac_only"
"699";"136";"Nonea caspica";"fac_only"
"700";"136";"Astragalus sp.";"fac_only"
"701";"136";"5";"fac_only"
"702";"136";"Cousinia sp.";"FT_only"
"703";"136";"Teucrium polium";"FT_only"
"704";"137";"Cousinia arctotidifolia";"match"
"705";"137";"Teucrium polium";"match"
"706";"137";"Centaurea sp.";"match"
"707";"137";"Achillea biebersteinii";"match"
"708";"137";"Agropyron trichophorum";"match"
"709";"137";"Verbascum speciosum";"match"
"710";"137";"Centaurea kotschyi";"match"
"711";"137";"Scabiosa rotata";"match"
"712";"137";"Artemisia sieberi";"match"
"713";"137";"Rhamnus pallasii";"match"
"714";"137";"Convolvulus commutatus";"match"
"715";"137";"Stachys turcomanica";"match"
"716";"137";"Medicago sativa";"match"
"717";"137";"Phlomis herba-venti";"match"
"718";"137";"Paliurus spina-christi";"match"
"719";"137";"Asperula arvensis";"match"
"720";"137";"Festuca valesiaca";"match"
"721";"137";"Galium tenuissimum";"match"
"722";"137";"Stipa lessingiana";"match"
"723";"137";"Eryngium caucasicum";"match"
"724";"137";"Astragalus sp.";"fac_only"
"725";"137";"Melica ciliata";"fac_only"
"726";"137";"Dactylis glomerata";"fac_only"
"727";"137";"Alhagi camelorum";"fac_only"
"728";"137";"Teucrium chamaedrys";"fac_only"
"729";"137";"Onobrychis sintenisii";"fac_only"
"730";"137";"Echinops ritrodes";"fac_only"
"731";"137";"Salvia virgata";"fac_only"
"732";"137";"Dianthus orientalis";"fac_only"
"733";"137";"Crataegus azarolus";"fac_only"
"734";"137";"Crupina vulgaris";"fac_only"
"735";"137";"Cousinia decipiens";"fac_only"
"736";"137";"Haplophyllum acutifolium";"FT_only"
"737";"137";"Potentilla recta";"FT_only"
"738";"137";"Glycyrrhiza glabra";"FT_only"
"739";"138";"Verbascum speciosum";"match"
"740";"138";"Hypericum elongatum";"match"
"741";"138";"Cousinia decipiens";"match"
"742";"138";"Centaurea kotschyi";"match"
"743";"138";"Eryngium caucasicum";"match"
"744";"138";"Astragalus sp.";"match"
"745";"138";"Festuca valesiaca";"match"
"746";"138";"Phlomis herba-venti";"match"
"747";"138";"Achillea biebersteinii";"match"
"748";"138";"Echinops ritrodes";"match"
"749";"138";"Medicago sativa";"match"
"750";"138";"Asperula arvensis";"match"
"751";"138";"Convolvulus commutatus";"match"
"752";"138";"Rhamnus pallasii";"match"
"753";"138";"Stipa lessingiana";"match"
"754";"138";"Scabiosa rotata";"match"
"755";"138";"Glycyrrhiza glabra";"match"
"756";"138";"Galium tenuissimum";"match"
"757";"138";"Paliurus spina-christi";"match"
"758";"138";"Dactylis glomerata";"match"
"759";"138";"Stipa barbata";"fac_only"
"760";"138";"Agropyron cristatum";"fac_only"
"761";"138";"Crupina vulgaris";"fac_only"
"762";"138";"Crataegus azarolus";"fac_only"
"763";"138";"Inula oculus-christi";"fac_only"
"764";"138";"Potentilla recta";"fac_only"
"765";"138";"Cerasus pseudoprostrata";"fac_only"
"766";"138";"Phlomis cancellata";"fac_only"
"767";"138";"Rosa persica";"fac_only"
"768";"138";"Bromus tomentellus";"fac_only"
"769";"138";"Melica ciliata";"fac_only"
"770";"138";"Centaurea sp.";"fac_only"
"771";"138";"Teucrium chamaedrys";"fac_only"
"772";"138";"Centaurea virgata";"fac_only"
"773";"138";"Ferula sp.";"FT_only"
"774";"138";"Krascheninnikovia ceratoides";"FT_only"
"775";"138";"Poa bulbosa";"FT_only"
"776";"138";"Cousinia arctotidifolia";"FT_only"
"777";"138";"Kochia sp.";"FT_only"
"778";"138";"Salvia virgata";"FT_only"
"779";"138";"Onobrychis sintenisii";"FT_only"
"780";"138";"Agropyron trichophorum";"FT_only"
"781";"138";"Kochia prostrata";"FT_only"
"782";"139";"Centaurea sp.";"match"
"783";"139";"Teucrium polium";"match"
"784";"139";"Achillea biebersteinii";"match"
"785";"139";"Potentilla recta";"match"
"786";"139";"Eryngium caucasicum";"match"
"787";"139";"Scabiosa rotata";"match"
"788";"139";"Galium tenuissimum";"match"
"789";"139";"Echinops ritrodes";"match"
"790";"139";"Agropyron trichophorum";"match"
"791";"139";"Phlomis cancellata";"match"
"792";"139";"Inula oculus-christi";"match"
"793";"139";"Hypericum elongatum";"match"
"794";"139";"Verbascum speciosum";"match"
"795";"139";"Cousinia decipiens";"match"
"796";"139";"Haplophyllum acutifolium";"match"
"797";"139";"Melica ciliata";"match"
"798";"139";"Teucrium chamaedrys";"match"
"799";"139";"Stipa lessingiana";"match"
"800";"139";"Convolvulus commutatus";"match"
"801";"139";"Asperula arvensis";"match"
"802";"139";"Medicago sativa";"match"
"803";"139";"Asparagus verticillatus";"match"
"804";"139";"Onobrychis sintenisii";"match"
"805";"139";"Centaurea kotschyi";"match"
"806";"139";"Astragalus sp.";"match"
"807";"139";"Phlomis herba-venti";"match"
"808";"139";"Salvia virgata";"match"
"809";"139";"Rhamnus pallasii";"match"
"810";"139";"Festuca valesiaca";"match"
"811";"139";"Dianthus orientalis";"match"
"812";"139";"Cerasus pseudoprostrata";"match"
"813";"139";"Dactylis glomerata";"match"
"814";"139";"Stachys turcomanica";"match"
"815";"139";"Paliurus spina-christi";"match"
"816";"139";"Crataegus azarolus";"match"
"817";"139";"Crupina vulgaris";"fac_only"
"818";"139";"Kochia prostrata";"fac_only"
"819";"139";"Lappula barbata";"fac_only"
"820";"139";"Poa bulbosa";"FT_only"
"821";"139";"Cousinia arctotidifolia";"FT_only"
"822";"139";"Berberis integerrima";"FT_only"
"823";"139";"Kochia sp.";"FT_only"
"824";"140";"Elymus repens";"match"
"825";"140";"Stipa arabica";"match"
"826";"140";"Astragalus chrysostachys";"match"
"827";"140";"Eremurus stenophyllus";"match"
"828";"140";"Cerasus microcarpa";"match"
"829";"140";"Verbascum cheiranthifolium";"match"
"830";"140";"Poa bulbosa";"match"
"831";"140";"Acantholimon erinaceum";"match"
"832";"140";"Artemisia kopetdaghensis";"match"
"833";"140";"Acantholimon raddeanum";"match"
"834";"140";"Iris songarica";"fac_only"
"835";"140";"Stachys turcomanica";"fac_only"
"836";"140";"Tulipa sp.";"fac_only"
"837";"140";"Euphorbia boissieri";"fac_only"
"838";"140";"Colchicum kotschyi";"fac_only"
"839";"140";"Galium humifusum";"fac_only"
"840";"140";"Peteropyrum aucheri";"fac_only"
"841";"140";"Acantholimon prostegium";"fac_only"
"842";"140";"Artemisia aucheri";"fac_only"
"843";"140";"Hordeum bulbosum";"fac_only"
"844";"140";"Phlomis cancellata";"fac_only"
"845";"140";"Allium xiphopetalum";"fac_only"
"846";"140";"Melica persica";"fac_only"
"847";"140";"Phlomoides labiosa";"FT_only"
"848";"140";"Rosa persica";"FT_only"
"849";"140";"Amygdalus spinosissima";"FT_only"
"850";"140";"Agropyron intermedium";"FT_only"
"851";"140";"Bunium cylindricum";"FT_only"
"852";"140";"Cousinia sp.";"FT_only"
"853";"140";"Polygonum sewerzowii";"FT_only"
"854";"140";"Lactuca orientalis";"FT_only"
"855";"140";"Centaurea virgata";"FT_only"
"856";"140";"Phlomis herba-venti";"FT_only"
"857";"141";"Onobrychis verae";"match"
"858";"141";"Convolvulus lineatus";"match"
"859";"141";"Poa bulbosa";"match"
"860";"141";"Cerasus microcarpa";"match"
"861";"141";"Verbascum cheiranthifolium";"match"
"862";"141";"Acantholimon erinaceum";"match"
"863";"141";"Artemisia kopetdaghensis";"match"
"864";"141";"Eremurus stenophyllus";"match"
"865";"141";"Lactuca orientalis";"match"
"866";"141";"Acantholimon raddeanum";"match"
"867";"141";"Cirsium bornmuelleri";"match"
"868";"141";"Elymus repens";"match"
"869";"141";"Perovskia abrotanoides";"match"
"870";"141";"Rosa persica";"match"
"871";"141";"Eryngium bungei";"match"
"872";"141";"Astragalus jolderensis";"fac_only"
"873";"141";"Veronica capillipes";"fac_only"
"874";"141";"Artemisia aucheri";"fac_only"
"875";"141";"Acanthophyllum korshinskyi";"fac_only"
"876";"141";"Galium humifusum";"fac_only"
"877";"141";"Onobrychis cornuta";"fac_only"
"878";"141";"Thesium kotschyanum";"fac_only"
"879";"141";"Phlomis cancellata";"fac_only"
"880";"141";"Poa persica";"fac_only"
"881";"141";"Bunium cylindricum";"fac_only"
"882";"141";"Serratula latifolia";"fac_only"
"883";"141";"Melica persica";"fac_only"
"884";"141";"Marrubium vulgare";"fac_only"
"885";"141";"Elymus";"fac_only"
"886";"141";"Tragopogon vvedenskyi";"fac_only"
"887";"141";"Bothriochloa ischaemum";"fac_only"
"888";"141";"Phlomoides labiosa";"FT_only"
"889";"141";"Agropyron intermedium";"FT_only"
"890";"141";"Stipa arabica";"FT_only"
"891";"141";"Centaurea virgata";"FT_only"
"892";"141";"Cousinia sp.";"FT_only"
"893";"141";"Phlomis herba-venti";"FT_only"
"894";"141";"Astragalus chrysostachys";"FT_only"
"895";"141";"Amygdalus spinosissima";"FT_only"
"896";"141";"Bromus kopetdagensis";"FT_only"
"897";"141";"Acanthophyllum glandulosum";"FT_only"
"898";"142";"Acanthophyllum glandulosum";"match"
"899";"142";"Bunium cylindricum";"match"
"900";"142";"Acantholimon raddeanum";"match"
"901";"142";"Elymus repens";"match"
"902";"142";"Polygonum sewerzowii";"match"
"903";"142";"Verbascum cheiranthifolium";"match"
"904";"142";"Rosa persica";"match"
"905";"142";"Iris songarica";"match"
"906";"142";"Poa bulbosa";"match"
"907";"142";"Eremurus stenophyllus";"match"
"908";"142";"Lactuca orientalis";"match"
"909";"142";"Astragalus chrysostachys";"match"
"910";"142";"Acantholimon erinaceum";"match"
"911";"142";"Eryngium bungei";"match"
"912";"142";"Cirsium bornmuelleri";"match"
"913";"142";"Centaurea virgata";"match"
"914";"142";"Artemisia kopetdaghensis";"match"
"915";"142";"Artemisia aucheri";"fac_only"
"916";"142";"Euphorbia boissieri";"fac_only"
"917";"142";"Crucianella gilanica";"fac_only"
"918";"142";"Lappula barbata";"fac_only"
"919";"142";"Bupleurum falcatum";"fac_only"
"920";"142";"Heteranthelium piliferum";"fac_only"
"921";"142";"Alyssum szowitsianum";"fac_only"
"922";"142";"Festuca valesiaca";"fac_only"
"923";"142";"Stipa arabica";"fac_only"
"924";"142";"Tragopogon vvedenskyi";"fac_only"
"925";"142";"Allium xiphopetalum";"fac_only"
"926";"142";"Vicia subvillosa";"fac_only"
"927";"142";"Taraxacum montanum";"fac_only"
"928";"142";"Stipa turkestanica";"fac_only"
"929";"142";"Rochelia disperma";"fac_only"
"930";"142";"Erysimum ischnostylum";"fac_only"
"931";"142";"Phlomis cancellata";"fac_only"
"932";"142";"Agropyron sp.";"fac_only"
"933";"142";"Ziziphora clinopodioides";"fac_only"
"934";"142";"Eremopyrum bonaepartis";"fac_only"
"935";"142";"Eremopyrum";"fac_only"
"936";"142";"Thesium kotschyanum";"fac_only"
"937";"142";"Ziziphora persica";"fac_only"
"938";"142";"Acanthophyllum sp.";"fac_only"
"939";"142";"Dianthus polylepis";"FT_only"
"940";"142";"Onobrychis verae";"FT_only"
"941";"142";"Convolvulus lineatus";"FT_only"
"942";"142";"Bromus kopetdagensis";"FT_only"
"943";"142";"Cousinia sp.";"FT_only"
"944";"142";"Amygdalus spinosissima";"FT_only"
"945";"142";"Leontodon asperrimus";"FT_only"
"946";"142";"Cerasus microcarpa";"FT_only"
"947";"142";"Agropyron intermedium";"FT_only"
"948";"142";"Phlomis herba-venti";"FT_only"
"949";"142";"Juniperus polycarpos";"FT_only"
"950";"142";"Cotoneaster nummularius";"FT_only"
"951";"142";"Stipa barbata";"FT_only"
"952";"143";"Dianthus polylepis";"match"
"953";"143";"Convolvulus lineatus";"match"
"954";"143";"Centaurea iberica";"match"
"955";"143";"Festuca valesiaca";"match"
"956";"143";"Ziziphora clinopodioides";"match"
"957";"143";"Cerasus microcarpa";"match"
"958";"143";"Eremurus stenophyllus";"match"
"959";"143";"Verbascum cheiranthifolium";"match"
"960";"143";"Acantholimon erinaceum";"match"
"961";"143";"Elymus repens";"match"
"962";"143";"Eryngium bungei";"match"
"963";"143";"Cousinia sp.";"match"
"964";"143";"Cirsium bornmuelleri";"match"
"965";"143";"Astragalus chrysostachys";"match"
"966";"143";"Rosa persica";"match"
"967";"143";"Cotoneaster nummularius";"match"
"968";"143";"Centaurea virgata";"match"
"969";"143";"Acanthophyllum glandulosum";"match"
"970";"143";"Acantholimon raddeanum";"match"
"971";"143";"Poa bulbosa";"match"
"972";"143";"Lactuca orientalis";"match"
"973";"143";"Iris songarica";"match"
"974";"143";"Stipa arabica";"match"
"975";"143";"Artemisia kopetdaghensis";"fac_only"
"976";"143";"Crucianella gilanica";"fac_only"
"977";"143";"Bunium cylindricum";"fac_only"
"978";"143";"Heteranthelium piliferum";"fac_only"
"979";"143";"Alyssum szowitsianum";"fac_only"
"980";"143";"Euphorbia boissieri";"fac_only"
"981";"143";"Taraxacum montanum";"fac_only"
"982";"143";"Tragopogon vvedenskyi";"fac_only"
"983";"143";"Acanthophyllum korshinskyi";"fac_only"
"984";"143";"Allium xiphopetalum";"fac_only"
"985";"143";"Stipa turkestanica";"fac_only"
"986";"143";"Bothriochloa ischaemum";"fac_only"
"987";"143";"Rochelia disperma";"fac_only"
"988";"143";"Melica persica";"fac_only"
"989";"143";"Rosa canina";"fac_only"
"990";"143";"Juniperus polycarpos";"fac_only"
"991";"143";"Lappula barbata";"fac_only"
"992";"143";"Astragalus jolderensis";"fac_only"
"993";"143";"Lactuca serriola";"fac_only"
"994";"143";"Convolvulus arvensis";"fac_only"
"995";"143";"Stachys lavandulifolia";"fac_only"
"996";"143";"Erysimum ischnostylum";"fac_only"
"997";"143";"Bupleurum falcatum";"fac_only"
"998";"143";"Stipa torcamanica";"fac_only"
"999";"143";"Galium humifusum";"fac_only"
"1000";"143";"Scandix";"fac_only"
"1001";"143";"Acanthophyllum sp.";"fac_only"
"1002";"143";"Hypericum scabrum";"FT_only"
"1003";"143";"Bromus kopetdagensis";"FT_only"
"1004";"143";"Amygdalus spinosissima";"FT_only"
"1005";"143";"Leontodon asperrimus";"FT_only"
"1006";"143";"Phlomis herba-venti";"FT_only"
"1007";"143";"Rosa sp.";"FT_only"
"1008";"143";"Festuca ovina";"FT_only"
"1009";"144";"Cotoneaster nummularius";"match"
"1010";"144";"Teucrium polium";"match"
"1011";"144";"Melica ciliata";"match"
"1012";"144";"Dactylis glomerata";"match"
"1013";"144";"Silene sp.";"match"
"1014";"144";"Dracocephalum kotschyi";"match"
"1015";"144";"Cleistogenes serotina";"match"
"1016";"144";"Anthemis triumfetti";"match"
"1017";"144";"Echinops koelzii";"match"
"1018";"144";"Centaurea virgata";"match"
"1019";"144";"Ziziphora clinopodioides";"match"
"1020";"144";"Bothriochloa ischaemum";"match"
"1021";"144";"Quercus castaneifolia";"match"
"1022";"144";"Vincetoxicum scandens";"match"
"1023";"144";"Alyssopsis mollis";"match"
"1024";"144";"Astragalus jolderensis";"match"
"1025";"144";"Galium verum";"match"
"1026";"144";"Verbascum cheiranthifolium";"match"
"1027";"144";"Stipa bromoides";"match"
"1028";"144";"Hypericum scabrum";"match"
"1029";"144";"Poa bulbosa";"match"
"1030";"144";"Scabiosa columbaria";"match"
"1031";"144";"Paliurus spina-christi";"fac_only"
"1032";"144";"Aractium";"fac_only"
"1033";"144";"Thymus transcaspicus";"fac_only"
"1034";"144";"Tragopogon vvedenskyi";"fac_only"
"1035";"144";"Astragalus verus";"fac_only"
"1036";"144";"Callipeltis cucullaria";"fac_only"
"1037";"144";"Acinos graveolens";"fac_only"
"1038";"144";"Lactuca serriola";"fac_only"
"1039";"144";"Fumana procumbens";"fac_only"
"1040";"144";"Agropyron cristatum";"fac_only"
"1041";"144";"Carex halleriana";"fac_only"
"1042";"144";"Stachys turcomanica";"fac_only"
"1043";"144";"Cirsium sp.";"fac_only"
"1044";"144";"Lappula microcarpa";"fac_only"
"1045";"144";"Stipa arabica";"fac_only"
"1046";"144";"Tragopogon graminifolius";"fac_only"
"1047";"144";"Hymenocrater elegans";"fac_only"
"1048";"144";"Haplophyllum acutifolium";"fac_only"
"1049";"144";"Leontodon asperrimus";"fac_only"
"1050";"144";"Elymus repens";"fac_only"
"1051";"144";"Artemisia kopetdaghensis";"fac_only"
"1052";"144";"Eremurus stenophyllus";"fac_only"
"1053";"144";"Colutea buhsei";"fac_only"
"1054";"144";"Ephedra major";"fac_only"
"1055";"144";"Ziziphora persica";"fac_only"
"1056";"144";"Phlomis cancellata";"fac_only"
"1057";"144";"Rosa persica";"fac_only"
"1058";"144";"Centaurea sintenisiana";"fac_only"
"1059";"144";"Cerasus microcarpa";"fac_only"
"1060";"144";"Hymenocrater";"fac_only"
"1061";"144";"Cousinia stahliana";"fac_only"
"1062";"144";"Acanthophyllum sp.";"fac_only"
"1063";"144";"Noaea mucronata";"fac_only"
"1064";"144";"Rochelia disperma";"fac_only"
"1065";"144";"Allium fibrosum";"fac_only"
"1066";"144";"Rumex tuberosus";"fac_only"
"1067";"144";"Salvia sclarea";"fac_only"
"1068";"144";"Hordeum bulbosum";"fac_only"
"1069";"144";"Euphorbia falcata";"fac_only"
"1070";"144";"Lappula barbata";"fac_only"
"1071";"144";"Iris songarica";"FT_only"
"1072";"144";"Achillea biebersteinii";"FT_only"
"1073";"144";"Berberis integerrima";"FT_only"
"1074";"144";"Astragalus chrysostachys";"FT_only"
"1075";"144";"Sanguisorba minor";"FT_only"
"1076";"144";"Crataegus microphylla";"FT_only"
"1077";"145";"Amygdalus spinosissima";"match"
"1078";"145";"Rhamnus pallasii";"match"
"1079";"145";"Cerasus microcarpa";"match"
"1080";"145";"Paliurus spina-christi";"match"
"1081";"145";"Dactylis glomerata";"match"
"1082";"145";"Cotoneaster nummularius";"match"
"1083";"145";"Teucrium polium";"match"
"1084";"145";"Leontodon asperrimus";"match"
"1085";"145";"Hypericum scabrum";"match"
"1086";"145";"Crataegus microphylla";"match"
"1087";"145";"Cleistogenes serotina";"match"
"1088";"145";"Galium verum";"match"
"1089";"145";"Echinops koelzii";"match"
"1090";"145";"Euphorbia falcata";"match"
"1091";"145";"Silene sp.";"match"
"1092";"145";"Stipa bromoides";"match"
"1093";"145";"Poa bulbosa";"match"
"1094";"145";"Dracocephalum kotschyi";"match"
"1095";"145";"Quercus castaneifolia";"match"
"1096";"145";"Viola odorata";"match"
"1097";"145";"Juniperus communis";"match"
"1098";"145";"Fumana procumbens";"match"
"1099";"145";"Convolvulus lineatus";"match"
"1100";"145";"Vincetoxicum scandens";"match"
"1101";"145";"Bothriochloa ischaemum";"match"
"1102";"145";"Verbascum cheiranthifolium";"match"
"1103";"145";"Ziziphora clinopodioides";"match"
"1104";"145";"Centaurea virgata";"match"
"1105";"145";"Artemisia kopetdaghensis";"fac_only"
"1106";"145";"Ephedra major";"fac_only"
"1107";"145";"Verbascum sp.";"fac_only"
"1108";"145";"Carex halleriana";"fac_only"
"1109";"145";"Astragalus jolderensis";"fac_only"
"1110";"145";"Rochelia disperma";"fac_only"
"1111";"145";"Agropyron trichophorum";"fac_only"
"1112";"145";"Tragopogon graminifolius";"fac_only"
"1113";"145";"Cirsium arvensis";"fac_only"
"1114";"145";"Rumex tuberosus";"fac_only"
"1115";"145";"Convolvulus arvensis";"fac_only"
"1116";"145";"Haplophylum";"fac_only"
"1117";"145";"Stachys subaphylla";"fac_only"
"1118";"145";"Thymus transcaspicus";"fac_only"
"1119";"145";"Bromus tectorum";"fac_only"
"1120";"145";"Cynodon dactylon";"fac_only"
"1121";"145";"Bufonia oliveriana";"fac_only"
"1122";"145";"Acinos graveolens";"fac_only"
"1123";"145";"Artemisia scoparia";"fac_only"
"1124";"145";"Bulb sp1";"fac_only"
"1125";"145";"Allium fibrosum";"fac_only"
"1126";"145";"Stachys inflata";"fac_only"
"1127";"145";"Stipa arabica";"fac_only"
"1128";"145";"Rosa canina";"fac_only"
"1129";"145";"Elymus repens";"fac_only"
"1130";"145";"Centaurea sintenisiana";"fac_only"
"1131";"145";"Alyssopsis mollis";"fac_only"
"1132";"145";"Eremurus stenophyllus";"fac_only"
"1133";"145";"Phlomis cancellata";"fac_only"
"1134";"145";"Hymenocrater elegans";"fac_only"
"1135";"145";"Lactuca serriola";"fac_only"
"1136";"145";"Agropyron cristatum";"fac_only"
"1137";"145";"Acanthophyllum sp.";"fac_only"
"1138";"145";"Colutea buhsei";"fac_only"
"1139";"145";"Rosa persica";"fac_only"
"1140";"145";"Noaea mucronata";"fac_only"
"1141";"145";"Onobrychis melano";"fac_only"
"1142";"145";"Convolvulus commutatus";"fac_only"
"1143";"145";"Cousinia stahliana";"fac_only"
"1144";"145";"Ziziphora persica";"fac_only"
"1145";"145";"Berberis integerrima";"FT_only"
"1146";"145";"Anthemis triumfetti";"FT_only"
"1147";"145";"Stachys turcomanica";"FT_only"
"1148";"145";"Astragalus chrysostachys";"FT_only"
"1149";"146";"Iris songarica";"match"
"1150";"146";"Teucrium polium";"match"
"1151";"146";"Melica ciliata";"match"
"1152";"146";"Dactylis glomerata";"match"
"1153";"146";"Achillea biebersteinii";"match"
"1154";"146";"Berberis integerrima";"match"
"1155";"146";"Cerasus microcarpa";"match"
"1156";"146";"Eryngium caucasicum";"match"
"1157";"146";"Hypericum scabrum";"match"
"1158";"146";"Dracocephalum kotschyi";"match"
"1159";"146";"Crataegus microphylla";"match"
"1160";"146";"Sanguisorba minor";"match"
"1161";"146";"Quercus castaneifolia";"match"
"1162";"146";"Vincetoxicum scandens";"match"
"1163";"146";"Acer monspessulanum";"match"
"1164";"146";"Bothriochloa ischaemum";"match"
"1165";"146";"Centaurea virgata";"match"
"1166";"146";"Rumex tuberosus";"match"
"1167";"146";"Poa bulbosa";"match"
"1168";"146";"Polygonum aviculare";"match"
"1169";"146";"Anthemis triumfetti";"match"
"1170";"146";"Echinops koelzii";"match"
"1171";"146";"Cleistogenes serotina";"match"
"1172";"146";"Cousinia stahliana";"match"
"1173";"146";"Galium verum";"match"
"1174";"146";"Stipa bromoides";"match"
"1175";"146";"Colutea buhsei";"match"
"1176";"146";"Alyssopsis mollis";"match"
"1177";"146";"Celtis";"fac_only"
"1178";"146";"Cotoneaster nummularius";"fac_only"
"1179";"146";"Verbascum sp.";"fac_only"
"1180";"146";"Stachys turcomanica";"fac_only"
"1181";"146";"Thymus transcaspicus";"fac_only"
"1182";"146";"Acinos graveolens";"fac_only"
"1183";"146";"Elymus repens";"fac_only"
"1184";"146";"Allium fibrosum";"fac_only"
"1185";"146";"Tragopogon vvedenskyi";"fac_only"
"1186";"146";"Cirsium sp.";"fac_only"
"1187";"146";"Lonicera nummulariifolia";"fac_only"
"1188";"146";"Onobrochis";"fac_only"
"1189";"146";"Aractium";"fac_only"
"1190";"146";"Cirsium arvensis";"fac_only"
"1191";"146";"Lappula barbata";"fac_only"
"1192";"146";"Stachys subaphylla";"fac_only"
"1193";"146";"Callipeltis cucullaria";"fac_only"
"1194";"146";"Artemisia kopetdaghensis";"fac_only"
"1195";"146";"Rosa canina";"fac_only"
"1196";"146";"Lactuca serriola";"fac_only"
"1197";"146";"Salvia sclarea";"fac_only"
"1198";"146";"Ziziphora clinopodioides";"fac_only"
"1199";"146";"Hymenocrater elegans";"fac_only"
"1200";"146";"Centaurea sintenisiana";"fac_only"
"1201";"146";"Agropyron cristatum";"fac_only"
"1202";"146";"Serratula latifolia";"fac_only"
"1203";"146";"Avena sterilis";"fac_only"
"1204";"146";"Onobrochis melanotrica";"fac_only"
"1205";"146";"Fumana procumbens";"fac_only"
"1206";"146";"Taraxacum montanum";"fac_only"
