"";"ID";"spname";"position"
"611";"98";"Ixeridium chinense";"fac_only"
"612";"98";"Setaria viridis";"fac_only"
"613";"98";"Bassia dasyphylla";"fac_only"
"614";"98";"Sonchus oleraceus";"fac_only"
"615";"98";"Poa annua";"fac_only"
"616";"98";"Heteropappus altaicus";"fac_only"
"617";"98";"Medicago sativa";"fac_only"
"618";"98";"Isatis tinctoria";"fac_only"
"619";"98";"Artemisia argyi";"fac_only"
"620";"98";"Corispermum chinganicum";"fac_only"
"621";"98";"Allium mongolicum";"fac_only"
"622";"98";"Euphorbia thymifolia";"fac_only"
"623";"98";"Convolvulus arvensis";"fac_only"
"624";"98";"Oxytropis psammocharis";"fac_only"
"625";"98";"Erodium stephanianum";"fac_only"
"626";"98";"Taraxacum mongolicum";"fac_only"
"627";"98";"Carpesium abrotanoides";"fac_only"
"628";"98";"Agriophyllum squarrosum";"fac_only"
"629";"98";"Agrostis tenuis";"fac_only"
"630";"98";"Chenopodium album";"fac_only"
"631";"98";"Limonium bicolor";"fac_only"
"632";"98";"Arundo donax";"FT_only"
"633";"98";"Imperata cylindrica";"FT_only"
"634";"98";"Pennisetum alopecuroides";"FT_only"
"635";"98";"Artemisia japonica";"FT_only"
"636";"98";"Heteropappus hispidus";"FT_only"
"637";"98";"Zoysia japonica";"FT_only"
"638";"99";"Achnatherum splendens";"match"
"639";"99";"Stemmacanthauniflora";"fac_only"
"640";"99";"Halogeton glomeratus";"fac_only"
"641";"99";"Poa annua";"fac_only"
"642";"99";"Phragmites australias";"fac_only"
"643";"99";"Setaria viridis";"fac_only"
"644";"99";"L. apetalum";"fac_only"
"645";"99";"Artemisia annua";"fac_only"
"646";"99";"Ixeridium chinense";"fac_only"
"647";"99";"Sonchus oleraceus";"fac_only"
"648";"99";"Hongzhijuanbai";"fac_only"
"649";"99";"Artemisia desertorum";"fac_only"
"650";"99";"Imperata cylindrica";"FT_only"
"651";"99";"Arundo donax";"FT_only"
"652";"99";"Salicornia europaea";"FT_only"
"653";"99";"Artemisia japonica";"FT_only"
"654";"100";"Cynanchum hancockianum";"match"
"655";"100";"Caragana korshinskii";"match"
"656";"100";"Salix cheilophila";"fac_only"
"657";"100";"Artemisia desertorum";"fac_only"
"658";"100";"Ixeridium chinense";"fac_only"
"659";"100";"Bassia dasyphylla";"fac_only"
"660";"100";"Setaria viridis";"fac_only"
"661";"100";"Euphorbia thymifolia";"fac_only"
"662";"100";"Chenopodium album";"fac_only"
"663";"100";"Psammochloa villosa";"fac_only"
"664";"100";"Ding";"fac_only"
"665";"100";"Salix psammophila";"FT_only"
"666";"100";"Artemisia ordosica";"FT_only"
"667";"101";"Caragana korshinskii";"match"
"668";"101";"Artemisia desertorum";"fac_only"
"669";"101";"Bassia dasyphylla";"fac_only"
"670";"101";"Ixeridium chinense";"fac_only"
"671";"101";"Lithospermum arvense";"fac_only"
"672";"101";"Chenopodium album";"fac_only"
"673";"101";"Heteropappus altaicus";"fac_only"
"674";"101";"Poa sphondylodes";"fac_only"
"675";"101";"Salsola ruthenica";"fac_only"
"676";"101";"Dracocephalum moldavica";"fac_only"
"677";"101";"Psammochloa villosa";"fac_only"
"678";"101";"Setaria viridis";"fac_only"
"679";"101";"Astragalus melilotoides";"fac_only"
"680";"101";"Medicago sativa";"fac_only"
"681";"101";"Oxytropis psammocharis";"fac_only"
"682";"101";"Artemisia ordosica";"FT_only"
"683";"101";"Taraxacum mongolicum";"FT_only"
"684";"101";"Salix psammophila";"FT_only"
"685";"101";"Kalimeris lauturea";"FT_only"
"686";"102";"Cynanchum hancockianum";"match"
"687";"102";"Ixeridium chinense";"match"
"688";"102";"Artemisia desertorum";"fac_only"
"689";"102";"Salix cheilophila";"fac_only"
"690";"102";"Setaria viridis";"fac_only"
"691";"102";"Psammochloa villosa";"fac_only"
"692";"102";"Euphorbia thymifolia";"fac_only"
"693";"102";"Heteropappus altaicus";"fac_only"
"694";"102";"Bassia dasyphylla";"fac_only"
"695";"102";"Lithospermum arvense";"fac_only"
"696";"102";"Ding";"fac_only"
"697";"102";"Astragalus melilotoides";"fac_only"
"698";"102";"Isatis tinctoria";"fac_only"
"699";"102";"Imperata cylindrica";"FT_only"
"700";"102";"Artemisia ordosica";"FT_only"
"701";"102";"Caragana korshinskii";"FT_only"
"702";"102";"Heteropappus hispidus";"FT_only"
"703";"102";"Salix psammophila";"FT_only"
"704";"103";"Caragana korshinskii";"match"
"705";"103";"Ixeridium chinense";"match"
"706";"103";"Artemisia desertorum";"fac_only"
"707";"103";"Heteropappus altaicus";"fac_only"
"708";"103";"Setaria viridis";"fac_only"
"709";"103";"Psammochloa villosa";"fac_only"
"710";"103";"Astragalus melilotoides";"fac_only"
"711";"103";"Bassia dasyphylla";"fac_only"
"712";"103";"Euphorbia esula";"fac_only"
"713";"103";"Poa sphondylodes";"fac_only"
"714";"103";"Melilotus officinalis";"FT_only"
"715";"103";"Hedysarum scoparium";"FT_only"
"716";"103";"Heteropappus hispidus";"FT_only"
"717";"103";"Imperata cylindrica";"FT_only"
"718";"103";"Achnatherum capillata";"FT_only"
"719";"103";"Artemisia ordosica";"FT_only"
"720";"114";"Seriphidium borotalense";"match"
"721";"114";"Stipa glareosa";"match"
"722";"114";"Kochia prostrata";"match"
"723";"114";"Ceratoides latens";"match"
"724";"114";"Atraphaxis spinosa";"match"
"725";"114";"Anabasis aphylla";"FT_only"
"726";"115";"Haloxylon ammodendron";"match"
"727";"115";"Ferula sinkiangensis";"match"
"728";"115";"Petrosimonia sibirica";"match"
"729";"115";"Stipa glareosa";"match"
"730";"115";"Anabasis aphylla";"match"
"731";"115";"Ceratoides latens";"match"
"732";"115";"Seriphidium borotalense";"match"
"733";"115";"Ceratocarpus arenarius";"fac_only"
"734";"134";"Acanthophyllum sp.";"match"
"735";"134";"Artemisia sieberi";"match"
"736";"134";"Salsola arbusculiformis";"match"
"737";"134";"Lappula barbata";"match"
"738";"134";"Stipa lessingiana";"match"
"739";"134";"Ferula sp.";"FT_only"
"740";"134";"Centaurea sp.";"FT_only"
"741";"134";"Acantholimon sp.";"FT_only"
"742";"134";"Cerasus pseudoprostrata";"FT_only"
"743";"134";"Teucrium chamaedrys";"FT_only"
"744";"134";"Cousinia arctotidifolia";"FT_only"
"745";"134";"Nonea caspica";"FT_only"
"746";"134";"Cousinia sp.";"FT_only"
"747";"134";"Astragalus sp.";"FT_only"
"748";"134";"Zygophyllum atriplicoides";"FT_only"
"749";"135";"Artemisia sieberi";"match"
"750";"135";"Lappula barbata";"match"
"751";"135";"Cousinia arctotidifolia";"match"
"752";"135";"Nonea caspica";"match"
"753";"135";"Salsola arbusculiformis";"match"
"754";"135";"Stipa lessingiana";"match"
"755";"135";"Krascheninnikovia ceratoides";"FT_only"
"756";"135";"Astragalus sp.";"FT_only"
"757";"135";"Centaurea sp.";"FT_only"
"758";"135";"Cousinia sp.";"FT_only"
"759";"135";"Zygophyllum atriplicoides";"FT_only"
"760";"135";"Acantholimon sp.";"FT_only"
"761";"136";"Lappula barbata";"match"
"762";"136";"Salsola arbusculiformis";"match"
"763";"136";"Centaurea sp.";"match"
"764";"136";"Stipa lessingiana";"match"
"765";"136";"Acantholimon sp.";"match"
"766";"136";"Artemisia sieberi";"match"
"767";"136";"Cousinia arctotidifolia";"fac_only"
"768";"136";"Nonea caspica";"fac_only"
"769";"136";"Astragalus sp.";"fac_only"
"770";"136";"5";"fac_only"
"771";"136";"Cousinia sp.";"FT_only"
"772";"136";"Acanthophyllum sp.";"FT_only"
"773";"136";"Teucrium polium";"FT_only"
"774";"137";"Achillea biebersteinii";"match"
"775";"137";"Artemisia sieberi";"match"
"776";"137";"Cousinia arctotidifolia";"match"
"777";"137";"Rhamnus pallasii";"match"
"778";"137";"Convolvulus commutatus";"match"
"779";"137";"Agropyron trichophorum";"match"
"780";"137";"Verbascum speciosum";"match"
"781";"137";"Stachys turcomanica";"match"
"782";"137";"Medicago sativa";"match"
"783";"137";"Teucrium polium";"match"
"784";"137";"Phlomis herba-venti";"match"
"785";"137";"Paliurus spina-christi";"match"
"786";"137";"Centaurea kotschyi";"match"
"787";"137";"Asperula arvensis";"match"
"788";"137";"Centaurea sp.";"match"
"789";"137";"Festuca valesiaca";"match"
"790";"137";"Galium tenuissimum";"match"
"791";"137";"Stipa lessingiana";"match"
"792";"137";"Eryngium caucasicum";"match"
"793";"137";"Scabiosa rotata";"match"
"794";"137";"Astragalus sp.";"fac_only"
"795";"137";"Melica ciliata";"fac_only"
"796";"137";"Dactylis glomerata";"fac_only"
"797";"137";"Alhagi camelorum";"fac_only"
"798";"137";"Teucrium chamaedrys";"fac_only"
"799";"137";"Onobrychis sintenisii";"fac_only"
"800";"137";"Echinops ritrodes";"fac_only"
"801";"137";"Salvia virgata";"fac_only"
"802";"137";"Dianthus orientalis";"fac_only"
"803";"137";"Crataegus azarolus";"fac_only"
"804";"137";"Crupina vulgaris";"fac_only"
"805";"137";"Cousinia decipiens";"fac_only"
"806";"137";"Haplophyllum acutifolium";"FT_only"
"807";"137";"Potentilla recta";"FT_only"
"808";"137";"Glycyrrhiza glabra";"FT_only"
"809";"138";"Achillea biebersteinii";"match"
"810";"138";"Verbascum speciosum";"match"
"811";"138";"Echinops ritrodes";"match"
"812";"138";"Medicago sativa";"match"
"813";"138";"Hypericum elongatum";"match"
"814";"138";"Asperula arvensis";"match"
"815";"138";"Convolvulus commutatus";"match"
"816";"138";"Rhamnus pallasii";"match"
"817";"138";"Stipa lessingiana";"match"
"818";"138";"Cousinia decipiens";"match"
"819";"138";"Scabiosa rotata";"match"
"820";"138";"Glycyrrhiza glabra";"match"
"821";"138";"Centaurea kotschyi";"match"
"822";"138";"Bromus tomentellus";"match"
"823";"138";"Eryngium caucasicum";"match"
"824";"138";"Astragalus sp.";"match"
"825";"138";"Festuca valesiaca";"match"
"826";"138";"Galium tenuissimum";"match"
"827";"138";"Paliurus spina-christi";"match"
"828";"138";"Dactylis glomerata";"match"
"829";"138";"Phlomis herba-venti";"match"
"830";"138";"Crupina vulgaris";"match"
"831";"138";"Stipa barbata";"fac_only"
"832";"138";"Agropyron cristatum";"fac_only"
"833";"138";"Crataegus azarolus";"fac_only"
"834";"138";"Inula oculus-christi";"fac_only"
"835";"138";"Potentilla recta";"fac_only"
"836";"138";"Cerasus pseudoprostrata";"fac_only"
"837";"138";"Phlomis cancellata";"fac_only"
"838";"138";"Rosa persica";"fac_only"
"839";"138";"Melica ciliata";"fac_only"
"840";"138";"Centaurea sp.";"fac_only"
"841";"138";"Teucrium chamaedrys";"fac_only"
"842";"138";"Centaurea virgata";"fac_only"
"843";"138";"Agropyron trichophorum";"FT_only"
"844";"138";"Aegilops sp.";"FT_only"
"845";"138";"Kochia prostrata";"FT_only"
"846";"138";"Zygophyllum sintenisii";"FT_only"
"847";"138";"Ferula sp.";"FT_only"
"848";"138";"Kochia sp.";"FT_only"
"849";"138";"Krascheninnikovia ceratoides";"FT_only"
"850";"138";"Salvia virgata";"FT_only"
"851";"138";"Poa bulbosa";"FT_only"
"852";"138";"Onobrychis sintenisii";"FT_only"
"853";"138";"Cousinia arctotidifolia";"FT_only"
"854";"139";"Galium tenuissimum";"match"
"855";"139";"Echinops ritrodes";"match"
"856";"139";"Achillea biebersteinii";"match"
"857";"139";"Agropyron trichophorum";"match"
"858";"139";"Phlomis cancellata";"match"
"859";"139";"Inula oculus-christi";"match"
"860";"139";"Hypericum elongatum";"match"
"861";"139";"Verbascum speciosum";"match"
"862";"139";"Cousinia decipiens";"match"
"863";"139";"Haplophyllum acutifolium";"match"
"864";"139";"Melica ciliata";"match"
"865";"139";"Teucrium chamaedrys";"match"
"866";"139";"Stipa lessingiana";"match"
"867";"139";"Convolvulus commutatus";"match"
"868";"139";"Asperula arvensis";"match"
"869";"139";"Medicago sativa";"match"
"870";"139";"Asparagus verticillatus";"match"
"871";"139";"Centaurea sp.";"match"
"872";"139";"Onobrychis sintenisii";"match"
"873";"139";"Centaurea kotschyi";"match"
"874";"139";"Astragalus sp.";"match"
"875";"139";"Phlomis herba-venti";"match"
"876";"139";"Potentilla recta";"match"
"877";"139";"Salvia virgata";"match"
"878";"139";"Rhamnus pallasii";"match"
"879";"139";"Festuca valesiaca";"match"
"880";"139";"Dianthus orientalis";"match"
"881";"139";"Cerasus pseudoprostrata";"match"
"882";"139";"Eryngium caucasicum";"match"
"883";"139";"Scabiosa rotata";"match"
"884";"139";"Teucrium polium";"match"
"885";"139";"Dactylis glomerata";"match"
"886";"139";"Stachys turcomanica";"match"
"887";"139";"Paliurus spina-christi";"match"
"888";"139";"Crupina vulgaris";"match"
"889";"139";"Crataegus azarolus";"match"
"890";"139";"Kochia prostrata";"fac_only"
"891";"139";"Lappula barbata";"fac_only"
"892";"139";"Poa bulbosa";"FT_only"
"893";"139";"Berberis integerrima";"FT_only"
"894";"139";"Kochia sp.";"FT_only"
"895";"139";"Digitaria sp.";"FT_only"
"896";"139";"Cousinia arctotidifolia";"FT_only"
"897";"140";"Elymus repens";"match"
"898";"140";"Eremurus stenophyllus";"match"
"899";"140";"Stipa arabica";"match"
"900";"140";"Cerasus microcarpa";"match"
"901";"140";"Verbascum cheiranthifolium";"match"
"902";"140";"Poa bulbosa";"match"
"903";"140";"Astragalus chrysostachys";"match"
"904";"140";"Euphorbia boissieri";"match"
"905";"140";"Colchicum kotschyi";"match"
"906";"140";"Acantholimon erinaceum";"match"
"907";"140";"Artemisia kopetdaghensis";"match"
"908";"140";"Acantholimon raddeanum";"match"
"909";"140";"Iris songarica";"fac_only"
"910";"140";"Stachys turcomanica";"fac_only"
"911";"140";"Tulipa sp.";"fac_only"
"912";"140";"Galium humifusum";"fac_only"
"913";"140";"Peteropyrum aucheri";"fac_only"
"914";"140";"Acantholimon prostegium";"fac_only"
"915";"140";"Artemisia aucheri";"fac_only"
"916";"140";"Hordeum bulbosum";"fac_only"
"917";"140";"Phlomis cancellata";"fac_only"
"918";"140";"Allium xiphopetalum";"fac_only"
"919";"140";"Melica persica";"fac_only"
"920";"140";"Bunium cylindricum";"FT_only"
"921";"140";"Cousinia sp.";"FT_only"
"922";"140";"Galium spurium";"FT_only"
"923";"140";"Polygonum sewerzowii";"FT_only"
"924";"140";"Lamium amplexicanule";"FT_only"
"925";"140";"Rosa persica";"FT_only"
"926";"140";"Amygdalus spinosissima";"FT_only"
"927";"140";"Aethionema trivensis";"FT_only"
"928";"140";"Lactuca orientalis";"FT_only"
"929";"140";"Phlomoides labiosa";"FT_only"
"930";"140";"Leontodon asperrimus";"FT_only"
"931";"140";"Agropyron intermedium";"FT_only"
"932";"140";"Centaurea virgata";"FT_only"
"933";"140";"Ixiolirion tataricum";"FT_only"
"934";"140";"Ferula ovina";"FT_only"
"935";"140";"Phlomis herba-venti";"FT_only"
"936";"141";"Poa bulbosa";"match"
"937";"141";"Cirsium bornmuelleri";"match"
"938";"141";"Elymus repens";"match"
"939";"141";"Cerasus microcarpa";"match"
"940";"141";"Marrubium vulgare";"match"
"941";"141";"Verbascum cheiranthifolium";"match"
"942";"141";"Acantholimon erinaceum";"match"
"943";"141";"Perovskia abrotanoides";"match"
"944";"141";"Rosa persica";"match"
"945";"141";"Onobrychis verae";"match"
"946";"141";"Artemisia kopetdaghensis";"match"
"947";"141";"Eryngium bungei";"match"
"948";"141";"Convolvulus lineatus";"match"
"949";"141";"Eremurus stenophyllus";"match"
"950";"141";"Lactuca orientalis";"match"
"951";"141";"Acantholimon raddeanum";"match"
"952";"141";"Astragalus jolderensis";"fac_only"
"953";"141";"Veronica capillipes";"fac_only"
"954";"141";"Artemisia aucheri";"fac_only"
"955";"141";"Acanthophyllum korshinskyi";"fac_only"
"956";"141";"Galium humifusum";"fac_only"
"957";"141";"Onobrychis cornuta";"fac_only"
"958";"141";"Thesium kotschyanum";"fac_only"
"959";"141";"Phlomis cancellata";"fac_only"
"960";"141";"Poa persica";"fac_only"
"961";"141";"Bunium cylindricum";"fac_only"
"962";"141";"Serratula latifolia";"fac_only"
"963";"141";"Melica persica";"fac_only"
"964";"141";"Elymus";"fac_only"
"965";"141";"Tragopogon vvedenskyi";"fac_only"
"966";"141";"Bothriochloa ischaemum";"fac_only"
"967";"141";"Agropyron intermedium";"FT_only"
"968";"141";"Stipa arabica";"FT_only"
"969";"141";"Colchicum kotschyi";"FT_only"
"970";"141";"Centaurea virgata";"FT_only"
"971";"141";"Phlomoides labiosa";"FT_only"
"972";"141";"Hymenocrater elegans";"FT_only"
"973";"141";"Cousinia sp.";"FT_only"
"974";"141";"Astragalus chrysostachys";"FT_only"
"975";"141";"Lamium amplexicanule";"FT_only"
"976";"141";"Phlomis herba-venti";"FT_only"
"977";"141";"Amygdalus spinosissima";"FT_only"
"978";"141";"Bromus kopetdagensis";"FT_only"
"979";"141";"Acanthophyllum glandulosum";"FT_only"
"980";"142";"Acanthophyllum glandulosum";"match"
"981";"142";"Bunium cylindricum";"match"
"982";"142";"Bupleurum falcatum";"match"
"983";"142";"Tragopogon vvedenskyi";"match"
"984";"142";"Acantholimon raddeanum";"match"
"985";"142";"Elymus repens";"match"
"986";"142";"Polygonum sewerzowii";"match"
"987";"142";"Verbascum cheiranthifolium";"match"
"988";"142";"Erysimum ischnostylum";"match"
"989";"142";"Rosa persica";"match"
"990";"142";"Iris songarica";"match"
"991";"142";"Poa bulbosa";"match"
"992";"142";"Eremurus stenophyllus";"match"
"993";"142";"Taraxacum montanum";"match"
"994";"142";"Artemisia kopetdaghensis";"match"
"995";"142";"Lactuca orientalis";"match"
"996";"142";"Astragalus chrysostachys";"match"
"997";"142";"Acantholimon erinaceum";"match"
"998";"142";"Euphorbia boissieri";"match"
"999";"142";"Thesium kotschyanum";"match"
"1000";"142";"Eryngium bungei";"match"
"1001";"142";"Cirsium bornmuelleri";"match"
"1002";"142";"Crucianella gilanica";"match"
"1003";"142";"Centaurea virgata";"match"
"1004";"142";"Artemisia aucheri";"fac_only"
"1005";"142";"Lappula barbata";"fac_only"
"1006";"142";"Heteranthelium piliferum";"fac_only"
"1007";"142";"Alyssum szowitsianum";"fac_only"
"1008";"142";"Festuca valesiaca";"fac_only"
"1009";"142";"Stipa arabica";"fac_only"
"1010";"142";"Allium xiphopetalum";"fac_only"
"1011";"142";"Vicia subvillosa";"fac_only"
"1012";"142";"Stipa turkestanica";"fac_only"
"1013";"142";"Rochelia disperma";"fac_only"
"1014";"142";"Phlomis cancellata";"fac_only"
"1015";"142";"Agropyron sp.";"fac_only"
"1016";"142";"Ziziphora clinopodioides";"fac_only"
"1017";"142";"Eremopyrum bonaepartis";"fac_only"
"1018";"142";"Eremopyrum";"fac_only"
"1019";"142";"Ziziphora persica";"fac_only"
"1020";"142";"Acanthophyllum sp.";"fac_only"
"1021";"142";"Juniperus polycarpos";"FT_only"
"1022";"142";"Bromus kopetdagensis";"FT_only"
"1023";"142";"Johrenia platycarpa";"FT_only"
"1024";"142";"Bungardia crhysogonum";"FT_only"
"1025";"142";"Stipa caucasica";"FT_only"
"1026";"142";"Dianthus polylepis";"FT_only"
"1027";"142";"Cousinia sp.";"FT_only"
"1028";"142";"Melica persica";"FT_only"
"1029";"142";"Amygdalus spinosissima";"FT_only"
"1030";"142";"Leontodon asperrimus";"FT_only"
"1031";"142";"Cerasus microcarpa";"FT_only"
"1032";"142";"Onobrychis verae";"FT_only"
"1033";"142";"Agropyron intermedium";"FT_only"
"1034";"142";"Convolvulus lineatus";"FT_only"
"1035";"142";"Cardaria draba";"FT_only"
"1036";"142";"Cotoneaster nummularius";"FT_only"
"1037";"142";"Phlomis herba-venti";"FT_only"
"1038";"142";"Euphorbia bungei";"FT_only"
"1039";"142";"Stipa barbata";"FT_only"
"1040";"142";"Rosa canina";"FT_only"
"1041";"143";"Dianthus polylepis";"match"
"1042";"143";"Cerasus microcarpa";"match"
"1043";"143";"Eremurus stenophyllus";"match"
"1044";"143";"Verbascum cheiranthifolium";"match"
"1045";"143";"Iris songarica";"match"
"1046";"143";"Convolvulus lineatus";"match"
"1047";"143";"Artemisia kopetdaghensis";"match"
"1048";"143";"Centaurea iberica";"match"
"1049";"143";"Acantholimon erinaceum";"match"
"1050";"143";"Bupleurum falcatum";"match"
"1051";"143";"Stachys lavandulifolia";"match"
"1052";"143";"Festuca valesiaca";"match"
"1053";"143";"Elymus repens";"match"
"1054";"143";"Melica persica";"match"
"1055";"143";"Eryngium bungei";"match"
"1056";"143";"Erysimum ischnostylum";"match"
"1057";"143";"Stipa arabica";"match"
"1058";"143";"Cousinia sp.";"match"
"1059";"143";"Ziziphora clinopodioides";"match"
"1060";"143";"Cirsium bornmuelleri";"match"
"1061";"143";"Astragalus chrysostachys";"match"
"1062";"143";"Rosa persica";"match"
"1063";"143";"Cotoneaster nummularius";"match"
"1064";"143";"Crucianella gilanica";"match"
"1065";"143";"Taraxacum montanum";"match"
"1066";"143";"Centaurea virgata";"match"
"1067";"143";"Rosa canina";"match"
"1068";"143";"Tragopogon vvedenskyi";"match"
"1069";"143";"Acanthophyllum glandulosum";"match"
"1070";"143";"Alyssum szowitsianum";"match"
"1071";"143";"Acantholimon raddeanum";"match"
"1072";"143";"Poa bulbosa";"match"
"1073";"143";"Lactuca orientalis";"match"
"1074";"143";"Bunium cylindricum";"fac_only"
"1075";"143";"Heteranthelium piliferum";"fac_only"
"1076";"143";"Euphorbia boissieri";"fac_only"
"1077";"143";"Acanthophyllum korshinskyi";"fac_only"
"1078";"143";"Allium xiphopetalum";"fac_only"
"1079";"143";"Stipa turkestanica";"fac_only"
"1080";"143";"Bothriochloa ischaemum";"fac_only"
"1081";"143";"Rochelia disperma";"fac_only"
"1082";"143";"Juniperus polycarpos";"fac_only"
"1083";"143";"Lappula barbata";"fac_only"
"1084";"143";"Astragalus jolderensis";"fac_only"
"1085";"143";"Lactuca serriola";"fac_only"
"1086";"143";"Convolvulus arvensis";"fac_only"
"1087";"143";"Stipa torcamanica";"fac_only"
"1088";"143";"Galium humifusum";"fac_only"
"1089";"143";"Scandix";"fac_only"
"1090";"143";"Acanthophyllum sp.";"fac_only"
"1091";"143";"Astragalus barbidens";"FT_only"
"1092";"143";"Bromus kopetdagensis";"FT_only"
"1093";"143";"Lonicera nummulariifolia";"FT_only"
"1094";"143";"Silene bupleuroides";"FT_only"
"1095";"143";"Reseda lutea";"FT_only"
"1096";"143";"Hypericum scabrum";"FT_only"
"1097";"143";"Amygdalus spinosissima";"FT_only"
"1098";"143";"Leontodon asperrimus";"FT_only"
"1099";"143";"Phlomis herba-venti";"FT_only"
"1100";"143";"Rosa sp.";"FT_only"
"1101";"143";"Poa versicolor";"FT_only"
"1102";"143";"Colchicum kotschyi";"FT_only"
"1103";"143";"Agropyron intermedium";"FT_only"
"1104";"143";"Festuca ovina";"FT_only"
"1105";"144";"Silene sp.";"match"
"1106";"144";"Hypericum scabrum";"match"
"1107";"144";"Dracocephalum kotschyi";"match"
"1108";"144";"Cleistogenes serotina";"match"
"1109";"144";"Anthemis triumfetti";"match"
"1110";"144";"Cirsium sp.";"match"
"1111";"144";"Allium fibrosum";"match"
"1112";"144";"Thymus transcaspicus";"match"
"1113";"144";"Echinops koelzii";"match"
"1114";"144";"Centaurea virgata";"match"
"1115";"144";"Ziziphora clinopodioides";"match"
"1116";"144";"Cotoneaster nummularius";"match"
"1117";"144";"Teucrium polium";"match"
"1118";"144";"Poa bulbosa";"match"
"1119";"144";"Bothriochloa ischaemum";"match"
"1120";"144";"Quercus castaneifolia";"match"
"1121";"144";"Vincetoxicum scandens";"match"
"1122";"144";"Alyssopsis mollis";"match"
"1123";"144";"Astragalus jolderensis";"match"
"1124";"144";"Galium verum";"match"
"1125";"144";"Tragopogon vvedenskyi";"match"
"1126";"144";"Verbascum cheiranthifolium";"match"
"1127";"144";"Scabiosa columbaria";"match"
"1128";"144";"Melica ciliata";"match"
"1129";"144";"Dactylis glomerata";"match"
"1130";"144";"Stipa bromoides";"match"
"1131";"144";"Euphorbia falcata";"match"
"1132";"144";"Stipa arabica";"match"
"1133";"144";"Agropyron cristatum";"match"
"1134";"144";"Paliurus spina-christi";"fac_only"
"1135";"144";"Aractium";"fac_only"
"1136";"144";"Astragalus verus";"fac_only"
"1137";"144";"Callipeltis cucullaria";"fac_only"
"1138";"144";"Acinos graveolens";"fac_only"
"1139";"144";"Lactuca serriola";"fac_only"
"1140";"144";"Fumana procumbens";"fac_only"
"1141";"144";"Carex halleriana";"fac_only"
"1142";"144";"Stachys turcomanica";"fac_only"
"1143";"144";"Lappula microcarpa";"fac_only"
"1144";"144";"Tragopogon graminifolius";"fac_only"
"1145";"144";"Hymenocrater elegans";"fac_only"
"1146";"144";"Haplophyllum acutifolium";"fac_only"
"1147";"144";"Leontodon asperrimus";"fac_only"
"1148";"144";"Elymus repens";"fac_only"
"1149";"144";"Artemisia kopetdaghensis";"fac_only"
"1150";"144";"Eremurus stenophyllus";"fac_only"
"1151";"144";"Colutea buhsei";"fac_only"
"1152";"144";"Ephedra major";"fac_only"
"1153";"144";"Ziziphora persica";"fac_only"
"1154";"144";"Phlomis cancellata";"fac_only"
"1155";"144";"Rosa persica";"fac_only"
"1156";"144";"Centaurea sintenisiana";"fac_only"
"1157";"144";"Cerasus microcarpa";"fac_only"
"1158";"144";"Hymenocrater";"fac_only"
"1159";"144";"Cousinia stahliana";"fac_only"
"1160";"144";"Acanthophyllum sp.";"fac_only"
"1161";"144";"Noaea mucronata";"fac_only"
"1162";"144";"Rochelia disperma";"fac_only"
"1163";"144";"Rumex tuberosus";"fac_only"
"1164";"144";"Salvia sclarea";"fac_only"
"1165";"144";"Hordeum bulbosum";"fac_only"
"1166";"144";"Lappula barbata";"fac_only"
"1167";"144";"Sanguisorba minor";"FT_only"
"1168";"144";"Astragalus chrysostachys";"FT_only"
"1169";"144";"Pterocephalus plumosus";"FT_only"
"1170";"144";"Iris songarica";"FT_only"
"1171";"144";"Origanum vulgare";"FT_only"
"1172";"144";"Achillea biebersteinii";"FT_only"
"1173";"144";"Crataegus microphylla";"FT_only"
"1174";"144";"Berberis integerrima";"FT_only"
"1175";"144";"Asperula arvensis";"FT_only"
"1176";"144";"Melica persica";"FT_only"
"1177";"145";"Elymus repens";"match"
"1178";"145";"Thymus transcaspicus";"match"
"1179";"145";"Hypericum scabrum";"match"
"1180";"145";"Dracocephalum kotschyi";"match"
"1181";"145";"Quercus castaneifolia";"match"
"1182";"145";"Crataegus microphylla";"match"
"1183";"145";"Cleistogenes serotina";"match"
"1184";"145";"Viola odorata";"match"
"1185";"145";"Juniperus communis";"match"
"1186";"145";"Amygdalus spinosissima";"match"
"1187";"145";"Galium verum";"match"
"1188";"145";"Carex halleriana";"match"
"1189";"145";"Agropyron cristatum";"match"
"1190";"145";"Fumana procumbens";"match"
"1191";"145";"Echinops koelzii";"match"
"1192";"145";"Convolvulus lineatus";"match"
"1193";"145";"Vincetoxicum scandens";"match"
"1194";"145";"Bothriochloa ischaemum";"match"
"1195";"145";"Stachys subaphylla";"match"
"1196";"145";"Euphorbia falcata";"match"
"1197";"145";"Rhamnus pallasii";"match"
"1198";"145";"Silene sp.";"match"
"1199";"145";"Verbascum cheiranthifolium";"match"
"1200";"145";"Allium fibrosum";"match"
"1201";"145";"Rosa canina";"match"
"1202";"145";"Ziziphora clinopodioides";"match"
"1203";"145";"Cerasus microcarpa";"match"
"1204";"145";"Bufonia oliveriana";"match"
"1205";"145";"Stipa bromoides";"match"
"1206";"145";"Rumex tuberosus";"match"
"1207";"145";"Paliurus spina-christi";"match"
"1208";"145";"Poa bulbosa";"match"
"1209";"145";"Astragalus jolderensis";"match"
"1210";"145";"Centaurea virgata";"match"
"1211";"145";"Dactylis glomerata";"match"
"1212";"145";"Cotoneaster nummularius";"match"
"1213";"145";"Teucrium polium";"match"
