"","COU","SITE_ID","ID","trait","Functional_group","n","mean","ci_low_mean","ci_high_mean","var","ci_low_var","ci_high_var","skew","ci_low_skew","ci_high_skew","kurt","ci_low_kurt","ci_high_kurt"
"12","Algeria","1","1","MeanLA",3,50,1.0467777693414,0.993354059520974,1.10020147916183,0.269710475552186,0.231580839640948,0.307840111463423,0.717106364330804,0.548443257473134,0.885769471188474,-0.179132583243253,-0.380749099000461,0.0224839325139552
"13","Algeria","1","1","MeanLDMC",1,50,0.514277598,0.514277598,0.514277598,0,0,0,NA,NA,NA,NA,NA,NA
"14","Algeria","1","1","MeanLDMC",2,50,0.3505421222426,0.340730386348704,0.360353858136496,0.00965981048004652,0.00882572081477936,0.0104939001453137,0.466815809854469,0.263504416289543,0.670127203419396,-1.31647958658404,-1.63556996414245,-0.997389209025631
"15","Algeria","1","1","MeanLDMC",3,50,0.237055790982,0.234636660908962,0.239474921055038,0.000670985799286342,0.000565113488548383,0.0007768581100243,-1.77604156313241,-2.11526907121234,-1.43681405505249,1.43430180101725,0.114219991000915,2.75438361103358
"16","Algeria","1","1","MeanLL",1,50,21,21,21,0,0,0,NA,NA,NA,NA,NA,NA
"17","Algeria","1","1","MeanLL",2,50,4.9223888335934,4.72699001054619,5.11778765664061,4.7587769094757,4.55724273736406,4.96031108158734,-0.303679412502846,-0.49895385457339,-0.108404970432301,-1.70623738920225,-1.88043665717443,-1.53203812123006
"18","Algeria","1","1","MeanLL",3,50,7.3259128347536,6.91174680707131,7.74007886243589,18.5411290654626,17.3883375074386,19.6939206234866,0.319580378665983,0.134582153012525,0.504578604319442,-1.75129860893062,-1.93588751007054,-1.56670970779071
"19","Algeria","1","1","MeanSLA",1,50,64.62467871,64.62467871,64.62467871,0,0,0,NA,NA,NA,NA,NA,NA
"20","Algeria","1","1","MeanSLA",2,50,96.145720587976,94.1920255502532,98.0994156256988,384.980319229009,350.315772338856,419.644866119161,0.103816455629875,-0.124337019112739,0.33196993037249,-1.10191255361711,-1.4988162472229,-0.705008860011312
"21","Algeria","1","1","MeanSLA",3,50,121.42325508648,119.903639457817,122.942870715143,218.18835431794,195.206045363285,241.170663272596,0.395229287978637,0.251113539884717,0.539345036072557,-0.865356471988066,-0.968875668682674,-0.761837275293457
"22","Algeria","1","2","C_N_ratio",1,50,36.3211621189297,36.3211621189297,36.3211621189297,0,0,0,NA,NA,NA,NA,NA,NA
"23","Algeria","1","2","C_N_ratio",2,50,28.9363226826608,27.8965699214583,29.9760754438633,112.846742850716,104.565638842334,121.127846859097,-0.3471739390204,-0.520661290986608,-0.173686587054191,-1.43591254068204,-1.55554236757263,-1.31628271379145
"24","Algeria","1","2","C_N_ratio",3,50,12.327489147748,11.9747500232141,12.6802282722818,13.9730774295757,12.5740700614445,15.372084797707,0.15567273954894,-0.036110353936937,0.347455833034818,-1.20053846983567,-1.34132637603659,-1.05975056363475
"25","Algeria","1","2","MaxH",1,50,103,103,103,0,0,0,NA,NA,NA,NA,NA,NA
"26","Algeria","1","2","MaxH",2,50,10.8254,10.591208294122,11.059591705878,10.0076424242424,6.33121249511873,13.6840723533661,1.32105274580576,0.248650078006748,2.39345541360478,8.54676939029697,5.83521827784833,11.2583205027456
"27","Algeria","1","2","MaxH",3,50,7.7708,7.48202468306057,8.05957531693943,8.49105454545455,7.81527362873979,9.1668354621693,-0.104187315989594,-0.272754727672471,0.0643800956932842,-1.21923409407257,-1.35765322598878,-1.08081496215636
"28","Algeria","1","2","MaxLS",1,50,20300,20300,20300,0,0,0,NA,NA,NA,NA,NA,NA
"29","Algeria","1","2","MaxLS",2,50,325.8778,311.228602029337,340.526997970663,21664.2822686869,19152.9567401691,24175.6077972047,-0.311352976116228,-0.511968197995736,-0.110737754236719,-0.855835452187567,-1.0213713613421,-0.690299543033031
"30","Algeria","1","2","MaxLS",3,50,216.0492,199.755931596598,232.342468403402,25793.5806020202,24875.7527292269,26711.4084748135,0.23932296907183,0.0407574207018251,0.437888517441834,-1.8654168693924,-1.98881956234512,-1.74201417643968
"31","Algeria","1","2","MeanLA",1,50,1.464959722,1.464959722,1.464959722,0,0,0,NA,NA,NA,NA,NA,NA
"32","Algeria","1","2","MeanLA",2,50,0.6619194583742,0.643932882949823,0.679906033798577,0.0326312938474835,0.0237893644146104,0.0414732232803565,-2.43409451215879,-2.80608415600096,-2.06210486831662,5.77942017660666,2.80476948343834,8.75407086977498
"33","Algeria","1","2","MeanLA",3,50,0.7464866421818,0.686606710252358,0.806366574111242,0.330255354583682,0.232472238931511,0.428038470235852,2.38042556503036,2.07507633907524,2.68577479098548,5.91619562016503,3.46282185795082,8.36956938237925
"34","Algeria","1","2","MeanLDMC",1,50,0.613103542,0.613103542,0.613103542,0,0,0,NA,NA,NA,NA,NA,NA
"35","Algeria","1","2","MeanLDMC",2,50,0.370486809634,0.361977498127862,0.378996121140138,0.00704889432634472,0.00630776457864708,0.00779002407404236,1.01643271283762,0.790311348778704,1.24255407689654,-0.724900175791218,-1.20929656437541,-0.240503787207027
"36","Algeria","1","2","MeanLDMC",3,50,0.2574221267524,0.25152060662893,0.26332364687587,0.00366379288169751,0.00327554414480106,0.00405204161859396,-0.211661679894694,-0.362350189423904,-0.0609731703654848,-0.870785475563072,-1.02521748574319,-0.716353465382953
"37","Algeria","1","2","MeanLL",1,50,55.58333333,55.58333333,55.58333333,0,0,0,NA,NA,NA,NA,NA,NA
"38","Algeria","1","2","MeanLL",2,50,5.6893374625078,5.27828421690228,6.10039070811332,16.8805927315975,14.8965384705566,18.8646469926384,0.888551825524456,0.69303728014392,1.08406637090499,-0.63047694919422,-1.10355948532151,-0.157394413066935
"39","Algeria","1","2","MeanLL",3,50,7.6093221667968,7.23673930159126,7.98190503200234,17.8697889572608,17.3866274375527,18.3529504769689,0.0394386656583994,-0.143745891696207,0.222623223013006,-1.92600609619982,-1.99111002632077,-1.86090216607887
"40","Algeria","1","2","MeanSLA",1,50,40.44409228,40.44409228,40.44409228,0,0,0,NA,NA,NA,NA,NA,NA
"41","Algeria","1","2","MeanSLA",2,50,80.365882425652,77.5578529838766,83.1739118674274,624.639772653341,583.027591027335,666.251954279346,0.333949795497188,0.124836156905816,0.543063434088561,-1.59885718317563,-1.75489875739586,-1.4428156089554
"42","Algeria","1","2","MeanSLA",3,50,112.24673788816,111.113819927215,113.379655849105,182.795876859167,137.496858114426,228.094895603907,1.14280412464869,0.826531181360977,1.4590770679364,2.59493638260105,1.38238488671,3.8074878784921
"43","Algeria","1","3","C_N_ratio",1,50,41.5408794119918,41.5408794119918,41.5408794119918,0,0,0,NA,NA,NA,NA,NA,NA
"44","Algeria","1","3","C_N_ratio",2,50,21.5170780638248,20.9045830131306,22.1295731145191,32.7690725335691,26.5916846105665,38.9464604565717,0.445947540052004,0.12464261405999,0.767252466044018,2.06518575624268,1.29440506186557,2.83596645061979
"45","Algeria","1","3","C_N_ratio",3,50,13.3401855585715,13.0212090069968,13.6591621101461,13.3743835868944,12.1592534930213,14.5895136807675,-0.351016144775234,-0.535479698695924,-0.166552590854544,-1.27905557483755,-1.46750961563965,-1.09060153403546
"46","Algeria","1","3","MaxH",1,50,84.574,82.892511349538,86.255488650462,342.902694949495,338.66274390397,347.14264599502,-0.00838797442547957,-0.189902734005402,0.173126785154443,-1.98721412737231,-2.03869117448535,-1.93573708025927
"47","Algeria","1","3","MaxH",2,50,14.4434,13.9268667760651,14.9599332239349,24.4510363636364,20.6883785634777,28.213694163795,-0.455465823810642,-0.654115061337156,-0.256816586284128,-0.0537346353936072,-0.261507915943595,0.154038645156381
"48","Algeria","1","3","MaxH",3,50,9.8104,9.43621811691017,10.1845818830898,15.066303030303,12.9672279917882,17.1653780688179,-0.141204297287301,-0.29635924876157,0.0139506541869687,-0.370974937503724,-0.652288509082978,-0.0896613659244695
"49","Algeria","1","3","MaxLS",1,50,14312.68,13733.7113730258,14891.6486269742,34822095.5959596,34454290.1769895,35189901.0149297,0.0295062978029581,-0.165865502140393,0.22487809774631,-1.98123600099103,-2.02370212449136,-1.9387698774907
"50","Algeria","1","3","MaxLS",2,50,629.6066,611.934319663673,647.278880336327,43280.7003373737,34583.9018551309,51977.4988196166,-2.26820275242336,-2.65415105178019,-1.88225445306653,3.61526708654128,1.61991186934286,5.61062230373969
"51","Algeria","1","3","MaxLS",3,50,216.1804,197.182495930856,235.178304069144,34261.8617212121,31455.6594282866,37068.0640141376,0.804534419697041,0.589581076665082,1.019487762729,-1.14160893014927,-1.54903778412483,-0.734180076173704
"52","Algeria","1","3","MeanLA",1,50,1.369743651,1.369743651,1.369743651,0,0,0,NA,NA,NA,NA,NA,NA
"53","Algeria","1","3","MeanLA",2,50,0.8248748004762,0.784217248051732,0.865532352900668,0.138143114467819,0.121487349579837,0.1547988793558,-0.39596352361282,-0.567352521826099,-0.22457452539954,-0.464983370184014,-0.738669113680636,-0.191297626687392
"54","Algeria","1","3","MeanLA",3,50,0.6887663534522,0.660894390324748,0.716638316579652,0.0880118599777021,0.0599322639317012,0.116091456023703,0.336196438350428,-0.757807370002458,1.43020024670331,2.13272848359216,-3.23237440164221,7.49783136882652
"55","Algeria","1","3","MeanLDMC",1,50,0.591705161,0.591705161,0.591705161,0,0,0,NA,NA,NA,NA,NA,NA
"56","Algeria","1","3","MeanLDMC",2,50,0.3007823767442,0.296517991628653,0.305046761859747,0.00192102946211295,0.00133308320933158,0.00250897571489433,2.78486171124497,2.3150514852575,3.25467193723244,7.54545912012849,3.86158573139188,11.2293325088651
"57","Algeria","1","3","MeanLDMC",3,50,0.2111258868122,0.209532606865269,0.212719166759131,0.000256423410030217,0.000166211085996028,0.000346635734064407,-2.22069655327524,-2.98036817961613,-1.46102492693436,8.9775295658719,5.66492581520698,12.2901333165368
"58","Algeria","1","3","MeanLL",1,50,55,55,55,0,0,0,NA,NA,NA,NA,NA,NA
"59","Algeria","1","3","MeanLL",2,50,7.8456333333414,7.23204238233369,8.45922428434911,40.8290259020565,38.7206012849874,42.9374505191256,0.38418550197506,0.191969045465756,0.576401958484365,-1.74707059164684,-1.91745576394813,-1.57668541934556
"60","Algeria","1","3","MeanLL",3,50,6.306111700978,5.87967159614528,6.73255180581071,21.5301731670241,20.0562479399393,23.0040983941088,0.716568871577633,0.509838348354165,0.923299394801102,-1.43587531570115,-1.76801138437895,-1.10373924702335
"61","Algeria","1","3","MeanSLA",1,50,43.12481173,43.12481173,43.12481173,0,0,0,NA,NA,NA,NA,NA,NA
"62","Algeria","1","3","MeanSLA",2,50,74.442114056304,73.0776032323597,75.8066248802483,239.84650736646,207.117110093621,272.575904639298,0.811904092213023,0.587060142409697,1.03674804201635,0.536551497911078,-0.00611956235419908,1.07922255817636
"63","Algeria","1","3","MeanSLA",3,50,116.867913875486,115.200475306936,118.535352444036,223.195372368648,200.371471083346,246.019273653951,-0.736262707510947,-0.99041789527677,-0.482107519745124,-1.05909919287888,-1.60589963312376,-0.512298752633997
"64","Algeria","2","5","C_N_ratio",2,50,28.0743067593773,27.2831919922,28.8654215265546,49.6577553921866,45.4797382538274,53.8357725305458,0.0840941483313235,-0.0592241354412173,0.227412432103864,-1.32719283804847,-1.45343324800085,-1.20095242809609
"65","Algeria","2","5","C_N_ratio",3,50,18.5509008664767,18.5509008664767,18.5509008664767,0,0,0,NA,NA,NA,NA,NA,NA
"66","Algeria","2","5","MaxH",2,50,5.8992,5.30160331667724,6.49679668332276,33.0257171717172,28.0964123630221,37.9550219804122,1.31659496289301,1.05734405431626,1.57584587146976,0.350702142829394,-0.457450512538682,1.15885479819747
"67","Algeria","2","5","MaxH",3,50,5,5,5,0,0,0,NA,NA,NA,NA,NA,NA
"68","Algeria","2","5","MaxLS",2,50,125.545,105.228877393678,145.861122606322,46599.0384181818,35583.6670156633,57614.4098207003,2.24600359507227,1.86239023871629,2.62961695142825,3.81009642873353,1.72770276768923,5.89249008977783
"69","Algeria","2","5","MaxLS",3,50,315,315,315,0,0,0,NA,NA,NA,NA,NA,NA
"70","Algeria","2","5","MeanLA",2,50,0.3921071213336,0.332777087376309,0.451437155290891,0.257105931212396,0.230895897526768,0.283315964898024,0.860861581045486,0.607689420358192,1.11403374173278,-1.05310403281129,-1.51259929616585,-0.593608769456734
"71","Algeria","2","5","MeanLA",3,50,0.820072346,0.820072346,0.820072346,0,0,0,NA,NA,NA,NA,NA,NA
"72","Algeria","2","5","MeanLDMC",2,50,0.3975680979888,0.386820228172992,0.408315967804608,0.012781361837137,0.0112226558349945,0.0143400678392796,0.876650490455781,0.70524282728603,1.04805815362553,-0.549728457017857,-1.00145487761737,-0.0980020364183397
"73","Algeria","2","5","MeanLDMC",3,50,0.203398424,0.203398424,0.203398424,0,0,0,NA,NA,NA,NA,NA,NA
"74","Algeria","2","5","MeanLL",2,50,4.309439286213,3.67943060146983,4.93944797095617,32.9494616066187,28.5143369935415,37.3845862196959,1.11675655326816,0.855846347282854,1.37766675925346,-0.419168045222151,-1.07340397098683,0.235067880542524
"75","Algeria","2","5","MeanLL",3,50,4.57,4.57,4.57,0,0,0,NA,NA,NA,NA,NA,NA
"76","Algeria","2","5","MeanSLA",2,50,108.014700838982,105.825727267813,110.203674410151,596.281962049616,530.461959416518,662.101964682714,0.838750647505101,0.649726881816309,1.02777441319389,-0.87268872576473,-1.3260323957837,-0.419345055745763
"77","Algeria","2","5","MeanSLA",3,50,127.6915154,127.6915154,127.6915154,0,0,0,NA,NA,NA,NA,NA,NA
"78","Algeria","2","6","C_N_ratio",2,50,37.2945491129685,37.2945491129685,37.2945491129685,0,0,0,NA,NA,NA,NA,NA,NA
"79","Algeria","2","6","C_N_ratio",3,50,13.0338876957796,13.0338876957796,13.0338876957796,0,0,0,NA,NA,NA,NA,NA,NA
"80","Algeria","2","6","MaxH",2,50,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA
"81","Algeria","2","6","MaxH",3,50,5,5,5,0,0,0,NA,NA,NA,NA,NA,NA
"82","Algeria","2","6","MaxLS",2,50,60,60,60,0,0,0,NA,NA,NA,NA,NA,NA
"83","Algeria","2","6","MaxLS",3,50,66,66,66,0,0,0,NA,NA,NA,NA,NA,NA
"84","Algeria","2","6","MeanLA",2,50,0.514,0.514,0.514,0,0,0,NA,NA,NA,NA,NA,NA
"85","Algeria","2","6","MeanLA",3,50,0.689761395,0.689761395,0.689761395,0,0,0,NA,NA,NA,NA,NA,NA
"86","Algeria","2","6","MeanLDMC",2,50,0.265757042,0.265757042,0.265757042,0,0,0,NA,NA,NA,NA,NA,NA
"87","Algeria","2","6","MeanLDMC",3,50,0.187125427,0.187125427,0.187125427,0,0,0,NA,NA,NA,NA,NA,NA
"88","Algeria","2","6","MeanLL",2,50,3.57,3.57,3.57,0,0,0,NA,NA,NA,NA,NA,NA
"89","Algeria","2","6","MeanLL",3,50,3.735714286,3.735714286,3.735714286,0,0,0,NA,NA,NA,NA,NA,NA
"90","Algeria","2","6","MeanSLA",2,50,93.28687739,93.28687739,93.28687739,0,0,0,NA,NA,NA,NA,NA,NA
"91","Algeria","2","6","MeanSLA",3,50,148.6738792,148.6738792,148.6738792,0,0,0,NA,NA,NA,NA,NA,NA
"92","Argentina","3","7","C_N_ratio",1,50,54.9576475275093,54.7764735066482,55.1388215483704,4.06564507699468,3.81427339906646,4.31701675492289,-0.150908693302488,-0.311455075127888,0.00963768852291277,-1.62221748312887,-1.72680248119556,-1.51763248506219
"93","Argentina","3","7","C_N_ratio",2,50,75.037975728059,74.6172681222714,75.4586833338466,18.9354430307199,12.0547637333441,25.8161223280957,-4.00336737149865,-5.27097939755801,-2.7357553454393,15.75954823719,1.61642751930745,29.9026689550726
"94","Argentina","3","7","MaxH",1,50,37.1528,36.4798320382433,37.8257679617567,45.7519434343434,33.1731448901096,58.3307419785772,-1.7545653426894,-2.59491193359165,-0.914218751787152,6.43521284799802,3.70787325126958,9.16255244472647
"95","Argentina","3","7","MaxH",2,50,53.7862,53.348796296312,54.223603703688,24.0696909090909,15.9362037700267,32.2031780481551,-4.01684362597572,-5.24333357077435,-2.79035368117708,15.767195705596,1.80373615453452,29.7306552566575
"96","Argentina","3","7","MaxLS",1,50,2795.7678,2674.20625797645,2917.32934202355,1359693.44076162,1091311.81963406,1628075.06188917,-1.62827386008934,-1.98488927618438,-1.2716584439943,1.13771214955231,-0.333234037026081,2.6086583361307
"97","Argentina","3","7","MaxLS",2,50,23889.3864,23361.2142297838,24417.5585702162,29421014.3148808,18183771.0499915,40658257.5797701,-4.15683700313196,-5.31092311070831,-3.00275089555561,16.7523932519534,5.88644502109245,27.6183414828143
"98","Argentina","3","7","MeanLA",1,50,1.0284592264814,1.01421325454358,1.04270519841922,0.0261059600594045,0.0217912104180028,0.0304207097008063,-1.45422389624391,-1.64018289560987,-1.26826489687796,1.26325145812506,0.43763897008085,2.08886394616927
"99","Argentina","3","7","MeanLA",2,50,0.6192840689552,0.607274757385747,0.631293380524653,0.013419918661556,0.00821981471074391,0.0186200226123682,3.98375031382601,2.93864922247788,5.02885140517414,15.0918758870941,5.85966030902132,24.3240914651669
"100","Argentina","3","7","MeanLDMC",1,50,0.6585010061348,0.654372380215795,0.662629632053805,0.0017667179741541,0.00128128570262249,0.00225215024568571,-2.0848507760632,-2.31752536543206,-1.85217618669435,5.2939798349567,2.79336572744393,7.79459394246947
"101","Argentina","3","7","MeanLDMC",2,50,0.52544733686,0.52333939611636,0.52755527760364,0.000420391126474199,0.00025936633151721,0.000581415921431188,4.00459926687029,2.66652860495027,5.34266992879031,15.9512512349327,1.21200768987449,30.6904947799909
"102","Argentina","3","7","MeanLL",1,50,30.840054444624,30.6187542616433,31.0613546276047,4.85622938618175,3.86194226969654,5.85051650266696,-1.50856573698529,-1.62841862615058,-1.38871284782,2.38101689578423,1.61966242871919,3.14237136284926
"103","Argentina","3","7","MeanLL",2,50,5.160064,4.56348139003363,5.75664660996637,32.0030589511111,19.7604450645363,44.2456728376859,3.91289413507144,2.66847135684217,5.15731691330071,14.9784402042755,1.30243534867653,28.6544450598745
"104","Argentina","3","7","MeanSLA",1,50,28.167838211698,27.8621045788498,28.4735718445462,8.05648699846618,6.49572022775074,9.61725376918162,1.28769223251318,1.06164048661321,1.51374397841315,2.07671760468792,0.731379254923886,3.42205595445195
"105","Argentina","3","7","MeanSLA",2,50,19.742529117838,19.6542937494851,19.8307644861909,0.941490178278793,0.619252015605701,1.26372834095188,3.97383710491202,2.70180248580677,5.24587172401727,15.5327181486199,1.14052657393488,29.924909723305
"106","Argentina","3","8","C_N_ratio",1,50,65.0409500602861,64.1068834820118,65.9750166385605,81.678834647567,38.0099134934986,125.347755801635,4.75817978599677,3.42166842204216,6.09469114995137,25.0882178514321,9.79207234672462,40.3843633561396
"107","Argentina","3","8","C_N_ratio",2,50,66.0655668534354,65.9679641136028,66.163169593268,1.02321716835413,0.957207717096117,1.08922661961215,0.638736175534729,0.422783051405924,0.854689299663533,-1.56163036492798,-1.86749831733789,-1.25576241251806
"108","Argentina","3","8","MaxH",1,50,40.7378,40.0304499870529,41.4451500129471,53.1332464646465,40.1949488106528,66.0715441186401,-2.2682515795582,-2.71082033668715,-1.82568282242925,6.54074336943145,4.07580344520978,9.00568329365312
"109","Argentina","3","8","MaxH",2,50,53.5056,52.5532298952999,54.4579701047001,81.2067676767677,75.6870821073088,86.7264532462265,0.665981674041894,0.434341144780614,0.897622203303174,-1.51877295125236,-1.82807306654289,-1.20947283596183
"110","Argentina","3","8","MaxLS",1,50,3550.8166,3446.82471914326,3654.80848085674,1572039.9494,1319537.61595806,1824542.28284194,-2.01413943133904,-2.35590280113272,-1.67237606154536,2.43473428749064,0.883500492027278,3.98596808295401
"111","Argentina","3","8","MaxLS",2,50,5107.1976,5069.56239857953,5144.83280142047,110923.140945455,103066.184619123,118780.097271786,0.715042630103389,0.470545997037036,0.959539263169741,-1.44427475315723,-1.76515221218846,-1.12339729412601
"112","Argentina","3","8","MeanLA",1,50,0.8065784206308,0.795900538783825,0.817256302477775,0.0107431071949417,0.00793129262403199,0.0135549217658514,1.0997804453096,0.423334383426758,1.77622650719244,6.12274007350225,4.21251597526799,8.03296417173652
"113","Argentina","3","8","MeanLA",2,50,1.214779568619,1.18772362580403,1.24183551143397,0.0808507693774513,0.0753104211764444,0.0863911175784581,-0.70885615413277,-0.923406261315142,-0.494306046950398,-1.4667806456828,-1.78494654563223,-1.14861474573337
"114","Argentina","3","8","MeanLDMC",1,50,0.616238323838,0.61522859329976,0.61724805437624,0.000163964914030989,0.000131788526324952,0.000196141301737025,-2.00637718350307,-2.29880579808109,-1.71394856892505,2.70219628972604,1.41345471555105,3.99093786390103
"115","Argentina","3","8","MeanLDMC",2,50,0.51294160162,0.509056434954331,0.516826768285669,0.00122239549788168,0.0011184745529043,0.00132631644285905,-0.740601677839941,-0.998859014973524,-0.482344340706359,-1.39984569660707,-1.82689286087415,-0.972798532339991
"116","Argentina","3","8","MeanLL",1,50,27.946666668872,27.7660906188626,28.1272427188814,2.56866442856777,1.88886359535162,3.24846526178391,-2.12472363101539,-2.50715072231929,-1.74229653971148,3.75626098151436,1.94651418373248,5.56600777929624
"117","Argentina","3","8","MeanLL",2,50,23.2278500976024,21.7209867519132,24.7347134432916,189.127704143532,172.563170617685,205.692237669378,-0.712165134645538,-0.981411072262377,-0.442919197028699,-1.43583668037434,-1.95260805778531,-0.919065302963363
"118","Argentina","3","8","MeanSLA",1,50,43.62387296349,43.0121898767668,44.2355560502132,32.7258592475882,23.885594557826,41.5661239373504,-2.11279875622696,-2.47713636819173,-1.74846114426218,3.56848861837133,1.7426001992936,5.39437703744905
"119","Argentina","3","8","MeanSLA",2,50,29.7116788653,28.7767079246806,30.6466498059194,106.200376949612,99.3260733342225,113.074680565001,-0.680675643454947,-0.886815813704928,-0.474535473204967,-1.50983613536598,-1.82182999336262,-1.19784227736933
"120","Argentina","3","9","C_N_ratio",1,50,61.1849713927457,60.8038128142378,61.5661299712536,16.0556472779567,-4.09072094296664,36.20201549888,NA,NA,NA,NA,NA,NA
"121","Argentina","3","9","C_N_ratio",2,50,54.9459731851893,54.1568738249501,55.7350725454286,52.8705728575689,49.3982825032599,56.342863211878,-0.548685364179815,-0.788908031292049,-0.30846269706758,-1.65867937367297,-1.97684603330479,-1.34051271404114
"122","Argentina","3","9","MaxH",1,50,43.7796,43.521017048402,44.038182951598,5.2334303030303,-2.22411567771552,12.6909762837761,NA,NA,NA,NA,NA,NA
"123","Argentina","3","9","MaxH",2,50,44.119,43.9712515927777,44.2667484072223,2.10449090909091,1.98520020583219,2.22378161234963,0.526322565090995,0.30602439985018,0.74662073033181,-1.69204535505024,-1.95330591490684,-1.43078479519364
"124","Argentina","3","9","MaxLS",1,50,2423.4142,2398.08960881407,2448.73879118593,66035.3062808081,6337.44500550584,125733.16755611,NA,NA,NA,NA,NA,NA
"125","Argentina","3","9","MaxLS",2,50,4688.613,4606.67946745,4770.54653255,852131.726818182,809174.990976694,895088.46265967,0.517336265709679,0.324597546406561,0.710074985012797,-1.7127868066074,-1.94335377540781,-1.48221983780699
"126","Argentina","3","9","MeanLA",1,50,0.7606473765242,0.75702764377649,0.76426710927191,0.001667763614518,4.85034411717253e-05,0.00328702378786427,NA,NA,NA,NA,NA,NA
"127","Argentina","3","9","MeanLA",2,50,0.867443584,0.845978167069283,0.888909000930718,0.0392451752307329,0.0370018859632444,0.0414884644982215,-0.51039894047336,-0.742122618327155,-0.278675262619565,-1.70360805650823,-1.96105561015804,-1.44616050285841
"128","Argentina","3","9","MeanLDMC",1,50,0.6180626779118,0.617111535328628,0.619013820494972,6.19699825471535e-05,-1.99109879474306e-05,0.000143850953041737,NA,NA,NA,NA,NA,NA
"129","Argentina","3","9","MeanLDMC",2,50,0.5277995476224,0.519665185568954,0.535933909675846,0.00467514936604899,0.00438097113292684,0.00496932759917113,-0.565983568051344,-0.818663277233597,-0.313303858869091,-1.63312475350716,-1.91380028711539,-1.35244921989894
"130","Argentina","3","9","MeanLL",1,50,26.765754666646,26.7271360489615,26.8043732843305,0.127308784296404,-0.0376887138113444,0.292306282404152,NA,NA,NA,NA,NA,NA
"131","Argentina","3","9","MeanLL",2,50,20.248345668766,18.999198669332,21.4974926682,164.110756271561,155.919614317428,172.301898225694,-0.537180962774531,-0.743168734562883,-0.331193190986179,-1.68641946499881,-1.90387232012774,-1.46896660986988
"132","Argentina","3","9","MeanSLA",1,50,25.928802170348,25.8937104825581,25.9638938581379,0.0891390914967787,-0.00574235827171792,0.184020541265275,NA,NA,NA,NA,NA,NA
"133","Argentina","3","9","MeanSLA",2,50,20.970836704682,20.8890281889505,21.0526452204135,0.990590980767992,0.947835303647984,1.033346657888,0.533367271220103,0.359082897269675,0.70765164517053,-1.70247758772525,-1.88930868598247,-1.51564648946803
"134","Argentina","4","10","C_N_ratio",1,50,54.1409971082067,54.0048271206491,54.2771670957644,1.72871024509023,0.664786078400636,2.79263441177983,-6.11575854881444,-7.98512693136657,-4.2463901662623,40.9281955841018,14.6579835067693,67.1984076614343
"135","Argentina","4","10","C_N_ratio",2,50,59.1684805160824,54.8048355639438,63.532125468221,2559.69345073252,2402.29345091602,2717.09345054901,0.696510381454162,0.502143415943203,0.890877346965122,-1.49247610261644,-1.77959545116484,-1.20535675406805
"136","Argentina","4","10","MaxH",1,50,30.0614,29.6526137927164,30.4701862072836,16.9582484848485,9.9147637150751,24.0017332546219,-4.56922093483726,-6.21403788503732,-2.92440398463721,21.7468619141689,1.27167437290499,42.2220494554329
