"","ID","nsp","FRic","qual.FRic","FEve","FDiv","FDis","RaoQ"
"43","200",2,1,1,NA,NA,"0.00956058012749416","0.00478029006374712"
"44","201",13,0.880459619950679,0.411015111339073,0.230164489368158,0.520430924901176,"0.1917105914179","0.0445107067492892"
"45","216",9,0.381648720665887,0.580802733351113,0.547735269182751,0.728412458382492,"0.26086285046684","0.0743286652039493"
"46","247",6,0.169981848766826,0.646051470637078,0.612095463275962,0.742962350247811,"0.207749120788382","0.0593310750280999"
"47","248",7,0.223529219887892,0.73216930542041,0.332332619143492,0.692455948418666,"0.136938670949964","0.0319753399653394"
"48","249",6,0.18685155460258,0.745008533537448,0.740807060606297,0.684297812171682,"0.254955052827978","0.0698462113502083"
"49","250",9,0.225000625759787,0.67182553682456,0.336062733879414,0.420580958467026,"0.138422012861413","0.0251649848470218"
"50","251",10,0.183561394384444,0.577570909972065,0.68659201160437,0.824362662151652,"0.229745994938442","0.0567469676656285"
"51","252",4,0.174947468598822,0.893004259289143,0.858797669229604,0.461738153700967,"0.0463097860928855","0.0125821942557641"
"52","272",3,5.55390555208875,1,0.977110859576212,0.81392329735963,"1.41536814974005","2.81081826659499"
"53","273",4,0.365146855284072,1,0.910947460418731,0.952501274738794,"0.296463508990101","0.106915691056723"
"54","274",3,5.89434513628092,1,0.97542632327534,0.836871052225292,"1.20727174315146","2.39780659801866"
"55","289",6,0.184819712047945,0.823047141370878,0.317497322600905,0.478117659936476,"0.180524846188406","0.0359487542228286"
"56","290",5,0.153705417936441,0.84420796310453,0.537141681587801,0.52087405472704,"0.150882654426921","0.038877490935105"
"57","291",4,7.10733700947047,0.823414989671861,0.749075731777097,0.670154879631951,"1.56529816764432","2.64228795642902"
"58","292",6,0.142961279287712,0.875660496132819,0.523355873077064,0.967683938892619,"0.0614570603778821","0.0157353418057278"
"59","293",18,0.270587280236169,0.546065775222097,0.389254117141752,0.439467558997213,"0.145460588845916","0.0273035784838532"
"60","297",15,0.280840487025044,0.578638615632618,0.284297905767689,0.560479741937223,"0.141871410506725","0.0345258099245333"
"61","298",20,0.312359542010343,0.477195463406483,0.352043588348252,0.518633000940506,"0.103481800258718","0.0164750330895086"
"62","299",44,0.459225994844778,0.274650007495514,0.481802913237138,0.84242448343108,"0.183019252751885","0.040044952851748"
"63","2",47,0.394044707390435,0.24253076575547,0.430127963929421,0.869023970225015,"0.184791922942316","0.0391016219363506"
"64","3",40,0.32182850194625,0.287593130784097,0.544403192042615,0.812939780812197,"0.186254610512545","0.041282225989684"
"65","41",34,0.406348438297006,0.320755102149933,0.533067869444929,0.79932619307244,"0.124505650117756","0.0194195218603382"
"66","47",37,0.343317896716527,0.319468019059993,0.520783945714719,0.745530353728856,"0.144916038387656","0.0246590400481894"
"67","83",30,0.345807154192157,0.388771329452558,0.494770816827283,0.822610085750284,"0.138885372988126","0.0290809437930587"
"68","84",6,1.64980250696552,0.698465434385151,0.363948535137774,0.938711307739917,"0.266555975464704","0.10003363222755"
"69","85",7,1.97136648852024,0.6294925449215,0.69302577482886,0.884036691773215,"0.308630918304061","0.109847193531613"
"70","94",9,1.60267378445773,0.520837952600405,0.708609370729039,0.795054347780065,"0.139973563543823","0.0362900557618075"
"71","114",24,0.484756769347767,0.362719365490742,0.506709134154493,0.70652579184288,"0.198445644655429","0.0461707485117815"
"72","115",23,0.305162596050977,0.435911916489671,0.336356598379374,0.763340404169411,"0.135127430796179","0.0205134815721232"
"73","136",17,0.274576889047234,0.478224964558579,0.44934958761529,0.707380139375438,"0.200807256666648","0.0453383221491265"
"74","147",33,0.957218568165172,0.239490612154671,0.360044178523676,0.774391967884199,"0.161799476927393","0.0337294372758366"
"75","151",37,0.541631009689858,0.235021692674693,0.269887988804105,0.862573260676125,"0.173656782444694","0.033682861402166"
"76","152",31,1.29310102961469,0.192535981433855,0.439313317004917,0.927057844826169,"0.225854291348827","0.0557438162333861"
"77","153",17,23.6630709929651,0.714027907316588,0.464725482109956,0.786838378872407,"1.8848850871905","4.5221616724801"
"78","154",19,19.0983720019212,0.658380185741724,0.732214193037798,0.856506453219695,"2.07731314617534","5.82982446022388"
"79","156",23,0.280728531519367,0.648636213715141,0.575759682251039,0.594974922996267,"0.125966508166778","0.0190601628556179"
"80","158",16,0.42022773540785,0.574312699648981,0.627161264466519,0.870623864850381,"0.269762501792099","0.0780750440097224"
"81","160",18,0.398322130408743,0.479041130599342,0.364725090288263,0.879683545512715,"0.289836215986327","0.0897432822672916"
"82","161",21,0.28860206763442,0.514068625503418,0.38281447537464,0.984819184409229,"0.175341680949941","0.0521718489009182"
"83","162",23,0.517088461623483,0.403579887110909,0.542813309403148,0.855476806286136,"0.191609864886597","0.0480690183584042"
"84","214",24,27.6853886566522,0.737168815362812,0.210965019633612,0.889432188806218,"3.21760994594855","11.1410312387937"
"85","215",15,18.5476147104838,0.747778563083377,0.439422322553451,0.968587071461147,"2.02026182009488","6.74333269691567"
"86","294",23,0.207906883105711,0.599450384353226,0.343116550679874,0.92470830393197,"0.193123951800756","0.0486091290351179"
"87","295",12,13.2408830342799,0.750766105282669,0.482917541797149,0.950783329397814,"1.15706696751832","3.02051609539329"
"88","296",10,0.407506911382386,0.703287516566049,0.217008751547486,0.810121628180856,"0.296467456158687","0.0931041709477991"
"89","103",6,0.173909479059694,0.918193723173648,0.521446518636989,0.80115980135326,"0.350763363234978","0.131238369574294"
"90","157",7,0.280054868678689,0.875146492872183,0.114560863686797,0.622129055244265,"0.276802096872753","0.0830679102352386"
