"","COU","SITE_ID","ID","trait","Functional_group","n","mean","ci_low_mean","ci_high_mean","var","ci_low_var","ci_high_var","skew","ci_low_skew","ci_high_skew","kurt","ci_low_kurt","ci_high_kurt"
"13","Algeria","1","1","MeanLDMC",2,50,0.3621014158908,0.353558442156485,0.370644389625115,0.0104874773496851,0.0096998123271788,0.0112751423721914,0.177304864534501,0.00544298003853796,0.349166749030463,-1.5250870107907,-1.71587175645337,-1.33430226512802
"14","Algeria","1","1","MeanLDMC",3,50,0.243715413509,0.240085439366273,0.247345387651727,0.00141868409125628,0.00124360185082165,0.00159376633169092,-0.580829766005816,-0.690971084364481,-0.47068844764715,-0.64936134934496,-0.998336822808558,-0.300385875881363
"15","Algeria","1","1","MeanLDMC",4,50,0.514277598,0.514277598,0.514277598,0,0,0,NA,NA,NA,NA,NA,NA
"16","Algeria","1","1","MeanLDMC",5,50,0.251220825,0.251220825,0.251220825,0,0,0,NA,NA,NA,NA,NA,NA
"17","Algeria","1","1","MeanLL",2,50,4.6205961335858,4.43361152410562,4.80758074306598,4.721573837214,4.50705379859237,4.93609387583564,-0.0215513143161405,-0.181658697292658,0.138556068660377,-1.81264634626461,-1.90801839510269,-1.71727429742652
"18","Algeria","1","1","MeanLL",3,50,9.1508725016928,8.81682323294583,9.48492177043977,14.3925152265861,13.1626215223761,15.6224089307961,-0.526451818139144,-0.664894219655416,-0.388009416622872,-1.1010788025167,-1.25786130484823,-0.944296300185171
"19","Algeria","1","1","MeanLL",4,50,21,21,21,0,0,0,NA,NA,NA,NA,NA,NA
"20","Algeria","1","1","MeanLL",5,50,3.955555556,3.955555556,3.955555556,0,0,0,NA,NA,NA,NA,NA,NA
"21","Algeria","1","1","MeanSLA",2,50,92.401810435546,90.601031561391,94.202589309701,337.058530266256,298.988122635864,375.128937896649,0.387732434327323,0.123360393803241,0.652104474851405,-0.657166903820179,-1.23771174543092,-0.0766220622094367
"22","Algeria","1","1","MeanSLA",3,50,115.570784195396,114.083871774567,117.057696616225,229.481530254202,182.233959318795,276.729101189608,1.29172419291378,0.926840236492118,1.65660814933545,1.82272877145805,0.617837164455157,3.02762037846094
"23","Algeria","1","1","MeanSLA",4,50,64.62467871,64.62467871,64.62467871,0,0,0,NA,NA,NA,NA,NA,NA
"24","Algeria","1","1","MeanSLA",5,50,130.2972232,130.2972232,130.2972232,0,0,0,NA,NA,NA,NA,NA,NA
"25","Algeria","1","1","percentC",2,50,44.119613805554,43.8274628495804,44.4117647615276,6.75918740920459,5.89431812372894,7.62405669468024,-0.652193777638051,-0.930679797759989,-0.373707757516113,-0.822684844481091,-1.5123654214711,-0.133004267491079
"26","Algeria","1","1","percentC",3,50,35.153578970316,34.3580791988638,35.9490787417682,74.8719058496158,68.2234248435457,81.5203868556859,-0.933090593459146,-1.1599352241547,-0.706245962763588,-1.0405405511749,-1.5302103273833,-0.550870774966493
"27","Algeria","1","1","percentC",4,50,38.4005194,38.4005194,38.4005194,0,0,0,NA,NA,NA,NA,NA,NA
"28","Algeria","1","1","percentC",5,50,27.56796725,27.56796725,27.56796725,0,0,0,NA,NA,NA,NA,NA,NA
"29","Algeria","1","1","percentN",2,50,2.6425643278354,2.57111245002228,2.71401620564852,0.58033166283021,0.545010628973399,0.615652696687022,0.165334616439973,-0.0275764835105616,0.358245716390507,-1.58396329641956,-1.74873353931553,-1.41919305352359
"30","Algeria","1","1","percentN",3,50,3.0917333267884,2.95844336075042,3.22502329282638,1.88065128696487,1.74484102972132,2.01646154420841,-0.356228976940353,-0.534022042074939,-0.178435911805767,-1.5976696926502,-1.77070276758004,-1.42463661772035
"31","Algeria","1","1","percentN",4,50,1.126442696,1.126442696,1.126442696,0,0,0,NA,NA,NA,NA,NA,NA
"32","Algeria","1","1","percentN",5,50,2.136204797,2.136204797,2.136204797,0,0,0,NA,NA,NA,NA,NA,NA
"33","Algeria","1","2","MaxH",2,50,10.1354,9.82448817445246,10.4463118255475,11.2674080808081,7.23590253187663,15.2989136297395,2.29512197511493,1.11235174718592,3.47789220304394,13.836323548381,7.46622965321933,20.2064174435426
"34","Algeria","1","2","MaxH",3,50,10.2404,9.86929046668903,10.611509533311,12.2509494949495,10.2928820853629,14.2090169045361,-1.04543781297497,-1.21375409521301,-0.877121530736928,0.478905389498253,-0.167803743663294,1.1256145226598
"35","Algeria","1","2","MaxH",4,50,103,103,103,0,0,0,NA,NA,NA,NA,NA,NA
"36","Algeria","1","2","MaxH",5,50,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA
"37","Algeria","1","2","MaxLS",2,50,338.6772,326.578988960043,350.775411039957,20684.7212363636,18045.5029195026,23323.9395532247,-0.929747873452351,-1.11413875280686,-0.745356994097845,-0.59508801606838,-1.00439552731774,-0.185780504819019
"38","Algeria","1","2","MaxLS",3,50,312.1772,295.818803411741,328.535596588259,21292.5327313131,18806.5128571648,23778.5526054615,-0.198709264406978,-0.379729042643512,-0.0176894861704428,-0.525590562130276,-0.771657261560217,-0.279523862700335
"39","Algeria","1","2","MaxLS",4,50,20300,20300,20300,0,0,0,NA,NA,NA,NA,NA,NA
"40","Algeria","1","2","MaxLS",5,50,72,72,72,0,0,0,NA,NA,NA,NA,NA,NA
"41","Algeria","1","2","MeanLA",2,50,0.6525297154068,0.63730765235998,0.66775177845362,0.0229594290856193,0.014885733046885,0.0310331251243537,-3.22934280852635,-3.80757523880002,-2.65111037825267,11.2830400735172,4.96031640756918,17.6057637394653
"42","Algeria","1","2","MeanLA",3,50,0.7072610644794,0.648469984207969,0.766052144750831,0.422342267803589,0.322490109776726,0.522194425830452,2.1866948967581,1.87318663847856,2.50020315503764,4.26316305069155,2.21386499704858,6.31246110433453
"43","Algeria","1","2","MeanLA",4,50,1.464959722,1.464959722,1.464959722,0,0,0,NA,NA,NA,NA,NA,NA
"44","Algeria","1","2","MeanLA",5,50,0.795645671,0.795645671,0.795645671,0,0,0,NA,NA,NA,NA,NA,NA
"45","Algeria","1","2","MeanLDMC",2,50,0.3909334051244,0.382449532173147,0.399417278075653,0.0073178265203528,0.0066959677756878,0.0079396852650178,0.672467999803959,0.450189247071668,0.89474675253625,-1.41825331965286,-1.8024652369584,-1.03404140234732
"46","Algeria","1","2","MeanLDMC",3,50,0.2367120822488,0.232509533651757,0.240914630845843,0.00215310657926587,0.00182031645772394,0.00248589670080781,-0.295764904407595,-0.432241853201382,-0.159287955613808,0.315788734439402,-0.0515678584416918,0.683145327320495
"47","Algeria","1","2","MeanLDMC",4,50,0.613103542,0.613103542,0.613103542,0,0,0,NA,NA,NA,NA,NA,NA
"48","Algeria","1","2","MeanLDMC",5,50,0.32559313,0.32559313,0.32559313,0,0,0,NA,NA,NA,NA,NA,NA
"49","Algeria","1","2","MeanLL",2,50,4.1149061997868,3.90503232724977,4.32478007232383,5.28668873890309,4.81515129484438,5.75822618296179,0.739507813867171,0.545634932563721,0.933380695170621,-1.03315727128419,-1.43688462779376,-0.629429914774614
"50","Algeria","1","2","MeanLL",3,50,10.500860786622,10.1338047330727,10.8679168401713,13.058714135177,11.0603870986319,15.0570411717221,-1.43202449895119,-1.72076320072788,-1.1432857971745,0.463941018030239,-0.503049478153144,1.43093151421362
"51","Algeria","1","2","MeanLL",4,50,55.58333333,55.58333333,55.58333333,0,0,0,NA,NA,NA,NA,NA,NA
"52","Algeria","1","2","MeanLL",5,50,3.386666667,3.386666667,3.386666667,0,0,0,NA,NA,NA,NA,NA,NA
"53","Algeria","1","2","MeanSLA",2,50,77.711600469836,74.9154939646424,80.5077069750296,739.624850259569,700.276614611817,778.97308590732,0.593145891410415,0.370238508703885,0.816053274116945,-1.56493497604716,-1.83232554704691,-1.2975444050474
"54","Algeria","1","2","MeanSLA",3,50,103.984788615912,102.11627212488,105.853305106944,303.002686622553,249.143971383423,356.861401861683,1.17571237344548,0.879285281096952,1.472139465794,2.28469637015258,1.22006062557242,3.34933211473273
"55","Algeria","1","2","MeanSLA",4,50,40.44409228,40.44409228,40.44409228,0,0,0,NA,NA,NA,NA,NA,NA
"56","Algeria","1","2","MeanSLA",5,50,116.5999613,116.5999613,116.5999613,0,0,0,NA,NA,NA,NA,NA,NA
"57","Algeria","1","2","percentC",2,50,45.628408844874,45.4543151161695,45.8025025735785,3.85689680588035,2.8078400119195,4.9059535998412,-2.7774638583943,-3.21814109022348,-2.33678662656512,7.3012069284713,4.05642932403058,10.545984532912
"58","Algeria","1","2","percentC",3,50,40.802599674982,40.5799848273489,41.0252145226151,4.74214815035602,3.98651039131526,5.49778590939679,-0.254525427914359,-0.352161512965055,-0.156889342863662,-0.123220962733743,-0.460541241703819,0.214099316236332
"59","Algeria","1","2","percentC",4,50,41.32390925,41.32390925,41.32390925,0,0,0,NA,NA,NA,NA,NA,NA
"60","Algeria","1","2","percentC",5,50,36.13201511,36.13201511,36.13201511,0,0,0,NA,NA,NA,NA,NA,NA
"61","Algeria","1","2","percentN",2,50,1.6879194871042,1.61780480752818,1.75803416668022,0.554710942673017,0.490235541700846,0.619186343645188,1.02469000751336,0.817093543351279,1.23228647167544,-0.542100696576766,-1.00031030131166,-0.0838910918418714
"62","Algeria","1","2","percentN",3,50,3.6868654707756,3.5561963101252,3.817534631426,1.81913689485325,1.72201931236075,1.91625447734575,-0.390337201045582,-0.577925841881951,-0.202748560209213,-1.69948609446086,-1.84942830614888,-1.54954388277285
"63","Algeria","1","2","percentN",4,50,1.137736428,1.137736428,1.137736428,0,0,0,NA,NA,NA,NA,NA,NA
"64","Algeria","1","2","percentN",5,50,2.379333791,2.379333791,2.379333791,0,0,0,NA,NA,NA,NA,NA,NA
"65","Algeria","1","3","MaxH",2,50,11.311,10.9109936224998,11.7110063775002,19.092802020202,14.5898553498002,23.5957486906038,0.505282972675175,0.134482701312296,0.876083244038053,3.20651363280037,2.10940528549537,4.30362198010537
"66","Algeria","1","3","MaxH",3,50,15.0052,14.5751110675733,15.4352889324267,29.8475717171717,25.8438590289584,33.851284405385,-1.35628727062011,-1.54877986422932,-1.16379467701091,0.567194102803496,-0.123991721271319,1.25837992687831
"67","Algeria","1","3","MaxH",4,50,84.8404,82.9348431849168,86.7459568150832,341.99555959596,336.937945421855,347.053173770064,-0.0369680867091696,-0.243040266925436,0.169104093507097,-1.97648275957087,-2.03659211348254,-1.91637340565919
"68","Algeria","1","3","MaxH",5,50,9,9,9,0,0,0,NA,NA,NA,NA,NA,NA
"69","Algeria","1","3","MaxLS",2,50,561.8864,541.172381306155,582.600418693845,66544.7130666667,59283.8875920495,73805.5385412838,-1.37603048024389,-1.61225223551885,-1.13980872496893,0.0529583572273465,-0.635801663259933,0.741718377714626
"70","Algeria","1","3","MaxLS",3,50,546.2384,522.535134715595,569.941665284405,52858.430379798,45428.7151187679,60288.145640828,-1.14424449882904,-1.34480127505451,-0.943687722603572,0.180679417116748,-0.460203376395725,0.821562210629222
"71","Algeria","1","3","MaxLS",4,50,14501.48,14028.8723299438,14974.0876700562,34930112.0808081,34634184.9507966,35226039.2108195,-0.0343413110828256,-0.193496318963996,0.124813696798345,-1.99363430722235,-2.02768786961802,-1.95958074482669
"72","Algeria","1","3","MaxLS",5,50,99,99,99,0,0,0,NA,NA,NA,NA,NA,NA
"73","Algeria","1","3","MeanLA",2,50,0.611830553713,0.592271148951848,0.631389958474152,0.0549416234599379,0.0409243057649049,0.0689589411549708,-1.02868441540299,-2.196108092126,0.138739261320017,4.25811775195236,0.787963187449135,7.72827231645558
"74","Algeria","1","3","MeanLA",3,50,0.8248465303396,0.778086704554101,0.8716063561251,0.200709611278855,0.179307657427409,0.222111565130301,-0.0901772586095891,-0.429585237991593,0.249230720772414,-1.0345988825505,-2.03476542507826,-0.0344323400227455
"75","Algeria","1","3","MeanLA",4,50,1.369743651,1.369743651,1.369743651,0,0,0,NA,NA,NA,NA,NA,NA
"76","Algeria","1","3","MeanLA",5,50,0.894984127,0.894984127,0.894984127,0,0,0,NA,NA,NA,NA,NA,NA
"77","Algeria","1","3","MeanLDMC",2,50,0.3183506757766,0.313274538379703,0.323426813173497,0.00270736248605411,0.00209747734753957,0.00331724762456865,2.02704102113049,1.6898303806478,2.36425166161317,2.99706014389352,1.27681488019897,4.71730540758808
"78","Algeria","1","3","MeanLDMC",3,50,0.2491016093544,0.246142375156461,0.252060843552339,0.00126016636508573,0.0010588529057744,0.00146147982439705,-0.963810041428536,-1.19779500370471,-0.729825079152362,0.496165542306041,-0.0786198133020338,1.07095089791412
"79","Algeria","1","3","MeanLDMC",4,50,0.591705161,0.591705161,0.591705161,0,0,0,NA,NA,NA,NA,NA,NA
"80","Algeria","1","3","MeanLDMC",5,50,0.207174829,0.207174829,0.207174829,0,0,0,NA,NA,NA,NA,NA,NA
"81","Algeria","1","3","MeanLL",2,50,3.140222000016,2.9271839589944,3.3532600410376,4.74413002159263,3.08200765858172,6.40625238460354,2.62611355138899,1.91348261373438,3.33874448904361,8.97098077216435,3.36170882869135,14.5802527156374
"82","Algeria","1","3","MeanLL",3,50,12.30328316754,11.7349856084269,12.8715807266531,25.4022700656926,21.4364311326763,29.368108998709,-1.3126160294448,-1.60387695991906,-1.02135509897053,0.12318878379125,-0.773247923482951,1.01962549106545
"83","Algeria","1","3","MeanLL",4,50,55,55,55,0,0,0,NA,NA,NA,NA,NA,NA
"84","Algeria","1","3","MeanLL",5,50,3.264,3.264,3.264,0,0,0,NA,NA,NA,NA,NA,NA
"85","Algeria","1","3","MeanSLA",2,50,68.251319192728,66.4535015991486,70.0491367863074,314.029079031033,244.142324081769,383.915833980298,1.84022154519485,1.52069654852232,2.15974654186738,2.24310612000377,0.805169708459523,3.68104253154801
"86","Algeria","1","3","MeanSLA",3,50,93.703281972852,91.8953278254319,95.511236120272,323.429411546333,269.185645394722,377.673177697943,1.34188438262583,1.12884523011222,1.55492353513944,0.764986742403074,-0.141741371033149,1.6717148558393
"87","Algeria","1","3","MeanSLA",4,50,43.12481173,43.12481173,43.12481173,0,0,0,NA,NA,NA,NA,NA,NA
"88","Algeria","1","3","MeanSLA",5,50,125.2216567,125.2216567,125.2216567,0,0,0,NA,NA,NA,NA,NA,NA
"89","Algeria","1","3","percentC",2,50,40.159391284486,39.9881739129734,40.3306086559986,3.16594196514825,2.41106162870709,3.92082230158942,-1.70131460117115,-2.26692254090964,-1.13570666143265,3.47377168723971,1.62189168327915,5.32565169120026
"90","Algeria","1","3","percentC",3,50,39.23888227123,39.0555891234146,39.4221754190454,3.52681628808077,2.74868751341295,4.3049450627486,0.631162686937708,0.324948707540449,0.937376666334966,1.70332081864562,0.87843429326859,2.52820734402264
"91","Algeria","1","3","percentC",4,50,41.86931469,41.86931469,41.86931469,0,0,0,NA,NA,NA,NA,NA,NA
"92","Algeria","1","3","percentC",5,50,29.03298357,29.03298357,29.03298357,0,0,0,NA,NA,NA,NA,NA,NA
"93","Algeria","1","3","percentN",2,50,1.823187552467,1.75564064337372,1.89073446156028,0.409189084886449,0.324276687111685,0.494101482661214,1.77161256029024,1.50971777195058,2.0335073486299,3.08768247103552,1.41179273792344,4.76357220414761
"94","Algeria","1","3","percentN",3,50,3.1273621706112,3.00102517454143,3.25369916668097,1.63798859489437,1.52810436862907,1.74787282115967,0.4598802300077,0.267422078519904,0.652338381495496,-1.60905615607685,-1.80315884868427,-1.41495346346942
"95","Algeria","1","3","percentN",4,50,1.007906315,1.007906315,1.007906315,0,0,0,NA,NA,NA,NA,NA,NA
"96","Algeria","1","3","percentN",5,50,1.803275193,1.803275193,1.803275193,0,0,0,NA,NA,NA,NA,NA,NA
"97","Algeria","2","5","MaxH",2,50,2.3238,2.28094809555824,2.36665190444176,0.219347474747475,0.203894226701346,0.234800722793603,0.752691380611054,0.542262362091648,0.96312039913046,-1.40379992035908,-1.73989358548234,-1.06770625523581
"98","Algeria","2","5","MaxH",3,50,13.3136,12.8755674786093,13.7516325213907,20.3002222222222,19.31707359994,21.2833708445045,0.115621376421706,-0.0322678254868046,0.263510578330217,-1.50092469538763,-1.60006665708321,-1.40178273369205
"99","Algeria","2","5","MaxH",5,50,5,5,5,0,0,0,NA,NA,NA,NA,NA,NA
"100","Algeria","2","5","MaxLS",2,50,27.034,24.6921352275921,29.3758647724079,413.373939393939,380.956845367674,445.791033420205,0.268661795937721,0.0880032690038282,0.449320322871614,-1.43958353016675,-1.65632454384493,-1.22284251648856
"101","Algeria","2","5","MaxLS",3,50,334.5306,303.419227355966,365.641972644034,82809.174450505,76552.3593082425,89065.9895927676,0.526315630900841,0.316739020457868,0.735892241343814,-1.47395051352018,-1.74504733494861,-1.20285369209174
"102","Algeria","2","5","MaxLS",5,50,315,315,315,0,0,0,NA,NA,NA,NA,NA,NA
"103","Algeria","2","5","MeanLA",2,50,0.043642899961,0.0414763625993502,0.0458094373226498,0.00033636620183334,0.000306760810610256,0.000365971593056424,-0.692454704388446,-0.968375094833782,-0.41653431394311,-1.45917765996976,-1.91894031807374,-0.999415001865777
"104","Algeria","2","5","MeanLA",3,50,1.095969991556,1.07555048411332,1.11638949899868,0.0404247770842588,0.0373796480291611,0.0434699061393565,-0.697455883153211,-0.929591972177027,-0.465319794129395,-1.46446344543148,-1.81664921150621,-1.11227767935674
"105","Algeria","2","5","MeanLA",5,50,0.820072346,0.820072346,0.820072346,0,0,0,NA,NA,NA,NA,NA,NA
"106","Algeria","2","5","MeanLDMC",2,50,0.4541603063226,0.444231813713563,0.464088798931637,0.011021636199051,0.0103457572376268,0.0116975151604753,0.570379718510891,0.389135115560858,0.751624321460925,-1.46636662922658,-1.70357476752974,-1.22915849092342
"107","Algeria","2","5","MeanLDMC",3,50,0.2896220891424,0.288497614304473,0.290746563980327,0.000121240252925386,0.000112385344256167,0.000130095161594605,0.256523103269354,0.0925123681445936,0.420533838394114,-1.46321411720291,-1.62707023570332,-1.29935799870249
"108","Algeria","2","5","MeanLDMC",5,50,0.203398424,0.203398424,0.203398424,0,0,0,NA,NA,NA,NA,NA,NA
"109","Algeria","2","5","MeanLL",2,50,0.628293,0.611419620984884,0.645166379015116,0.0238081863131313,0.0218830291066344,0.0257333435196282,-0.706802531289658,-0.957392849842507,-0.45621221273681,-1.44590339070382,-1.83925934892071,-1.05254743248693
"110","Algeria","2","5","MeanLL",3,50,12.063654763432,11.6908589990002,12.4364505278638,14.0068957873598,12.9186448631581,15.0951467115615,-0.508439285043865,-0.70085093975107,-0.316027630336659,-1.44091317915651,-1.72348067615009,-1.15834568216292
"111","Algeria","2","5","MeanLL",5,50,4.57,4.57,4.57,0,0,0,NA,NA,NA,NA,NA,NA
"112","Algeria","2","5","MeanSLA",2,50,112.715111547226,110.400076297542,115.03014679691,724.202780326679,680.105653983724,768.299906669634,0.568336364439708,0.38917391251505,0.747498816364367,-1.54417954278681,-1.79085197600981,-1.29750710956382
"113","Algeria","2","5","MeanSLA",3,50,98.75568033462,97.3542833908082,100.157077278432,229.51384181938,215.988935457104,243.038748181655,0.462451844853169,0.302479246019311,0.622424443687027,-1.46502797225647,-1.6517815553839,-1.27827438912905
"114","Algeria","2","5","MeanSLA",5,50,127.6915154,127.6915154,127.6915154,0,0,0,NA,NA,NA,NA,NA,NA
"115","Algeria","2","5","percentC",2,50,37.0270602069,36.8581456883234,37.1959747254766,2.09346393518229,2.05199250039463,2.13493536996994,0.0294375824776148,-0.205162630478885,0.264037795434114,-1.96454334749194,-2.04669067332703,-1.88239602165685
"116","Algeria","2","5","percentC",3,50,34.70602125268,33.8594588339388,35.5525836714212,91.2013910198471,85.5424134958064,96.8603685438878,-0.57111505272311,-0.742267158855953,-0.399962946590268,-1.46091681566322,-1.69388110882346,-1.22795252250299
"117","Algeria","2","5","percentC",5,50,36.6014163,36.6014163,36.6014163,0,0,0,NA,NA,NA,NA,NA,NA
"118","Algeria","2","5","percentN",2,50,1.19411400654,1.17102399836592,1.21720401471408,0.053464430189655,0.0525746643717918,0.0543541960075182,-0.0144692037511844,-0.215108769046376,0.186170361544007,-1.97983892089313,-2.04933958219896,-1.91033825958731
"119","Algeria","2","5","percentN",3,50,1.6767075550184,1.63909096069736,1.71432414933944,0.12119623811603,0.111728252937451,0.130664223294608,-0.547353668154213,-0.767734548304706,-0.326972788003721,-1.49035198376487,-1.78578612252383,-1.1949178450059
"120","Algeria","2","5","percentN",5,50,1.973026354,1.973026354,1.973026354,0,0,0,NA,NA,NA,NA,NA,NA
"121","Algeria","2","6","MaxH",2,50,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA
"122","Algeria","2","6","MaxH",5,50,5,5,5,0,0,0,NA,NA,NA,NA,NA,NA
"123","Algeria","2","6","MaxLS",2,50,60,60,60,0,0,0,NA,NA,NA,NA,NA,NA
"124","Algeria","2","6","MaxLS",5,50,66,66,66,0,0,0,NA,NA,NA,NA,NA,NA
"125","Algeria","2","6","MeanLA",2,50,0.514,0.514,0.514,0,0,0,NA,NA,NA,NA,NA,NA
"126","Algeria","2","6","MeanLA",5,50,0.689761395,0.689761395,0.689761395,0,0,0,NA,NA,NA,NA,NA,NA
"127","Algeria","2","6","MeanLDMC",2,50,0.265757042,0.265757042,0.265757042,0,0,0,NA,NA,NA,NA,NA,NA
"128","Algeria","2","6","MeanLDMC",5,50,0.187125427,0.187125427,0.187125427,0,0,0,NA,NA,NA,NA,NA,NA
"129","Algeria","2","6","MeanLL",2,50,3.57,3.57,3.57,0,0,0,NA,NA,NA,NA,NA,NA
"130","Algeria","2","6","MeanLL",5,50,3.735714286,3.735714286,3.735714286,0,0,0,NA,NA,NA,NA,NA,NA
"131","Algeria","2","6","MeanSLA",2,50,93.28687739,93.28687739,93.28687739,0,0,0,NA,NA,NA,NA,NA,NA
"132","Algeria","2","6","MeanSLA",5,50,148.6738792,148.6738792,148.6738792,0,0,0,NA,NA,NA,NA,NA,NA
"133","Algeria","2","6","percentC",2,50,47.86354507,47.86354507,47.86354507,0,0,0,NA,NA,NA,NA,NA,NA
"134","Algeria","2","6","percentC",5,50,28.08384047,28.08384047,28.08384047,0,0,0,NA,NA,NA,NA,NA,NA
"135","Algeria","2","6","percentN",2,50,1.283392512,1.283392512,1.283392512,0,0,0,NA,NA,NA,NA,NA,NA
"136","Algeria","2","6","percentN",5,50,2.154678721,2.154678721,2.154678721,0,0,0,NA,NA,NA,NA,NA,NA
"137","Argentina","3","7","MaxH",2,50,53.8366,53.3733743530416,54.2998256469584,23.0986,14.6955286124774,31.5016713875226,-4.1034895966113,-5.26356060645616,-2.94341858676644,16.3209851741636,3.04925504832628,29.592715300001
"138","Argentina","3","7","MaxH",4,50,37.0424,36.2198838007922,37.8649161992078,47.4557575757576,32.6765986715876,62.2349164799275,-1.65244338206098,-2.57094996203015,-0.733936802091812,6.14872190559734,3.26725309952595,9.03019071166872
"139","Argentina","3","7","MaxLS",2,50,23884.6378,23369.7677393356,24399.5078606644,29536038.0218485,18820924.8183099,40251151.2253871,-4.072632493631,-5.02985302038703,-3.11541196687497,15.6409900427124,6.99739261324754,24.2845874721773
"140","Argentina","3","7","MaxLS",4,50,2810.3802,2686.45120919808,2934.30919080193,1324617.0238202,1078280.95183571,1570953.09580469,-1.66362694329465,-2.00591944484415,-1.32133444174515,1.25370653814649,-0.0550186964587838,2.56243177275177
"141","Argentina","3","7","MeanLA",2,50,0.6191855565744,0.607285172434107,0.631085940714693,0.013379237388769,0.00818358680482008,0.0185748879727179,4.0250080589242,2.86796669795628,5.18204941989212,15.6696552436115,4.91097097164611,26.4283395155769
"142","Argentina","3","7","MeanLA",4,50,1.0244126762252,1.00960037235663,1.03922498009377,0.0267845801545729,0.0233522025182588,0.0302169577908871,-1.4165602875679,-1.58908734754663,-1.24403322758917,1.06482082934041,0.307344476474068,1.82229718220675
"143","Argentina","3","7","MeanLDMC",2,50,0.5259999802584,0.523952387724057,0.528047572792743,0.000462749584538032,0.000307613077855154,0.00061788609122091,3.67272503749318,2.67124269463499,4.67420738035137,12.5980967135605,3.73423463240637,21.4619587947146
"144","Argentina","3","7","MeanLDMC",4,50,0.6590495220342,0.654940242855228,0.663158801213172,0.00173265456852102,0.00127260388990807,0.00219270524713397,-2.10726894092183,-2.37300973862174,-1.84152814322192,5.41439837553582,3.06109849765282,7.76769825341882
"145","Argentina","3","7","MeanLL",2,50,5.202436,4.65066092501797,5.75421107498203,32.93556728,21.5002608743788,44.3708736856212,3.78386348448117,2.76742026481569,4.80030670414665,13.4650662137554,4.43544140940172,22.4946910181091
"146","Argentina","3","7","MeanLL",4,50,30.797617081008,30.5599108980257,31.0353232639903,5.00228121699178,4.04455271296437,5.96000972101919,-1.5046820751785,-1.64232938870282,-1.36703476165417,2.28264669589247,1.49392950915198,3.07136388263296
"147","Argentina","3","7","MeanSLA",2,50,19.731866264936,19.6269184611873,19.8368140686847,0.899255803469144,0.525228134997814,1.27328347194048,4.0984592447128,2.9830009604627,5.21391752896289,16.1788175967635,6.05034846683586,26.3072867266912
"148","Argentina","3","7","MeanSLA",4,50,28.208933919676,27.9697907406575,28.4480770986945,8.22194171598793,6.50645691804058,9.93742651393528,1.29682893927392,1.04014466675179,1.55351321179606,1.990780657344,0.668201196300551,3.31336011838744
"149","Argentina","3","7","percentC",2,50,42.108809316702,41.8492178030973,42.3684008303067,5.2685323317879,3.13661892502849,7.40044573854732,-3.87462840432741,-5.06143182206683,-2.68782498658799,14.5387642191228,3.88540602118773,25.1921224170579
