"","ID","condition","spname"
"3004","293","micro_bare","Eryngium campestre"
"3005","293","micro_bare","Crataegus monogyna"
"3006","293","micro_bare","Carlina hispanica"
"3007","293","micro_bare","Rhamnus myrtifolia"
"3008","293","micro_bare","Quercus ilex"
"3009","293","micro_bare","Echinospartum boissieri"
"3010","293","micro_bare","Fumana ericifolia"
"3011","293","micro_bare","Helianthemum apenninum"
"3012","293","micro_bare","Thymus mastichina"
"3013","293","micro_bare","Rosa pouzinii"
"3014","293","micro_bare","Juniperus oxycedrus"
"3015","293","micro_bare","Thymelaea pubescens"
"3016","293","micro_bare","Teucrium pseudochamaepitys"
"3017","294","nurse","Crataegus monogyna"
"3018","294","nurse","Quercus ilex"
"3019","294","nurse","Juniperus oxycedrus"
"3020","294","micro_nurse","Crataegus monogyna"
"3021","294","micro_nurse","Thymus mastichina"
"3022","294","micro_nurse","Eryngium campestre"
"3023","294","micro_nurse","Hormathophylla spinosa"
"3024","294","micro_nurse","Lonicera arborea"
"3025","294","micro_nurse","Berberis hispanica"
"3026","294","micro_nurse","Quercus ilex"
"3027","294","micro_nurse","Acer monspessulanum"
"3028","294","micro_nurse","Pistacia terebinthus"
"3029","294","micro_nurse","Helleborus foetidus"
"3030","294","micro_nurse","Hippocrepis bourgaei"
"3031","294","micro_nurse","Rhamnus saxatilis"
"3032","294","micro_nurse","Rosa pouzinii"
"3033","294","micro_nurse","Quercus faginea"
"3034","294","micro_nurse","Juniperus oxycedrus"
"3035","294","micro_nurse","Carlina hispanica"
"3036","294","micro_nurse","Hedera helix"
"3037","294","micro_nurse","Lavandula latifolia"
"3038","294","micro_nurse","Genista cinerea"
"3039","294","micro_nurse","Helianthemum frigidulum"
"3040","294","micro_nurse","Teucrium pseudochamaepitys"
"3041","294","micro_nurse","Amelanchier sp."
"3042","294","micro_bare","Thymus mastichina"
"3043","294","micro_bare","Crataegus monogyna"
"3044","294","micro_bare","Eryngium campestre"
"3045","294","micro_bare","Santolina elegans"
"3046","294","micro_bare","Quercus ilex"
"3047","294","micro_bare","Lavandula latifolia"
"3048","294","micro_bare","Helleborus foetidus"
"3049","294","micro_bare","Juniperus oxycedrus"
"3050","294","micro_bare","Acer monspessulanum"
"3051","294","micro_bare","Berberis hispanica"
"3052","294","micro_bare","Carlina hispanica"
"3053","294","micro_bare","Rosa pouzinii"
"3054","294","micro_bare","Pistacia terebinthus"
"3055","294","micro_bare","Genista cinerea"
"3056","294","micro_bare","Hedera helix"
"3057","294","micro_bare","Lonicera arborea"
"3058","294","micro_bare","Quercus faginea"
"3059","294","micro_bare","Hormathophylla spinosa"
"3060","294","micro_bare","Ptilostemon hispanicus"
"3061","294","micro_bare","Hippocrepis bourgaei"
"3062","294","micro_bare","Rhamnus saxatilis"
"3063","295","nurse","Quercus ilex"
"3064","295","nurse","Juniperus oxycedrus"
"3065","295","micro_nurse","Crataegus monogyna"
"3066","295","micro_nurse","Quercus faginea"
"3067","295","micro_nurse","Juniperus oxycedrus"
"3068","295","micro_nurse","Thymus mastichina"
"3069","295","micro_nurse","Quercus ilex"
"3070","295","micro_nurse","Berberis hispanica"
"3071","295","micro_nurse","Eryngium campestre"
"3072","295","micro_nurse","Helleborus foetidus"
"3073","295","micro_nurse","Hedera helix"
"3074","295","micro_nurse","Rosa pouzinii"
"3075","295","micro_nurse","Lonicera arborea"
"3076","295","micro_nurse","Acer monspessulanum"
"3077","295","micro_nurse","Lavandula latifolia"
"3078","295","micro_nurse","Rhamnus saxatilis"
"3079","295","micro_nurse","Digitalis purpurea"
"3080","295","micro_nurse","Pistacia terebinthus"
"3081","295","micro_nurse","Linum appressum"
"3082","295","micro_nurse","Helianthemum apenninum"
"3083","295","micro_nurse","Daphne gnidium"
"3084","295","micro_nurse","Festuca scariosa"
"3085","295","micro_nurse","Hippocrepis bourgaei"
"3086","295","micro_nurse","Rubus ulmifolius"
"3087","295","micro_nurse","Teucrium pseudochamaepitys"
"3088","295","micro_nurse","Thymus zygis"
"3089","295","micro_nurse","Prunus spinosa"
"3090","295","micro_bare","Lavandula latifolia"
"3091","295","micro_bare","Quercus ilex"
"3092","295","micro_bare","Thymus mastichina"
"3093","295","micro_bare","Helleborus foetidus"
"3094","295","micro_bare","Quercus faginea"
"3095","295","micro_bare","Eryngium campestre"
"3096","295","micro_bare","Rosa pouzinii"
"3097","295","micro_bare","Carlina hispanica"
"3098","295","micro_bare","Crataegus monogyna"
"3099","295","micro_bare","Festuca scariosa"
"3100","295","micro_bare","Berberis hispanica"
"3101","295","micro_bare","Thymus zygis"
"3102","295","micro_bare","Helianthemum apenninum"
"3103","295","micro_bare","Hippocrepis bourgaei"
"3104","295","micro_bare","Fumana ericifolia"
"3105","295","micro_bare","Linum appressum"
"3106","295","micro_bare","Juniperus oxycedrus"
"3107","295","micro_bare","Teucrium pseudochamaepitys"
"3108","295","micro_bare","Cistus albidus"
"3109","295","micro_bare","Pistacia terebinthus"
"3110","295","micro_bare","Acer monspessulanum"
"3111","295","micro_bare","Santolina elegans"
"3112","295","micro_bare","Helianthemum frigidulum"
"3113","295","micro_bare","Teucrium polium"
"3114","295","micro_bare","Echinospartum boissieri"
"3115","296","nurse","Quercus ilex"
"3116","296","nurse","Juniperus oxycedrus"
"3117","296","micro_nurse","Juniperus oxycedrus"
"3118","296","micro_nurse","Crataegus monogyna"
"3119","296","micro_nurse","Quercus ilex"
"3120","296","micro_nurse","Berberis hispanica"
"3121","296","micro_nurse","Festuca scariosa"
"3122","296","micro_nurse","Thymus mastichina"
"3123","296","micro_nurse","Helleborus foetidus"
"3124","296","micro_nurse","Carlina hispanica"
"3125","296","micro_nurse","Rosa pouzinii"
"3126","296","micro_nurse","Teucrium pseudochamaepitys"
"3127","296","micro_nurse","Lavandula latifolia"
"3128","296","micro_nurse","Hippocrepis bourgaei"
"3129","296","micro_nurse","Quercus faginea"
"3130","296","micro_nurse","Prunus spinosa"
"3131","296","micro_nurse","Hedera helix"
"3132","296","micro_bare","Festuca scariosa"
"3133","296","micro_bare","Juniperus oxycedrus"
"3134","296","micro_bare","Quercus ilex"
"3135","296","micro_bare","Thymus mastichina"
"3136","296","micro_bare","Rosa pouzinii"
"3137","296","micro_bare","Crataegus monogyna"
"3138","296","micro_bare","Eryngium campestre"
"3139","296","micro_bare","Lavandula latifolia"
"3140","296","micro_bare","Ptilostemon hispanicus"
"3141","296","micro_bare","Rhamnus saxatilis"
"3142","296","micro_bare","Berberis hispanica"
"3143","296","micro_bare","Pistacia terebinthus"
"3144","296","micro_bare","Phlomis lychnitis"
"3145","296","micro_bare","Hedera helix"
"3146","296","micro_bare","Teucrium pseudochamaepitys"
"3147","296","micro_bare","Quercus faginea"
"3148","296","micro_bare","Carlina hispanica"
"3149","296","micro_bare","Prunus spinosa"
"3150","296","micro_bare","Santolina elegans"
"3151","296","micro_bare","Acer monspessulanum"
"3152","296","micro_bare","Helleborus foetidus"
"3153","297","nurse","Macrochloa tenacissima"
"3154","297","nurse","Retama sphaerocarpa"
"3155","297","nurse","Anthyllis cytisoides"
"3156","297","micro_nurse","Thymus mastichina"
"3157","297","micro_nurse","Phagnalon sp."
"3158","297","micro_nurse","Artemisia herba-alba"
"3159","297","micro_nurse","Anthyllis cytisoides"
"3160","297","micro_nurse","Launaea arborescens"
"3161","297","micro_nurse","Thymus zygis"
"3162","297","micro_nurse","Retama sphaerocarpa"
"3163","297","micro_nurse","Atriplex sp."
"3164","297","micro_bare","Thymus zygis"
"3165","297","micro_bare","Thymus mastichina"
"3166","297","micro_bare","Anthyllis cytisoides"
"3167","297","micro_bare","Launaea arborescens"
"3168","297","micro_bare","Retama sphaerocarpa"
"3169","297","micro_bare","Artemisia herba-alba"
"3170","297","micro_bare","Atriplex sp."
"3171","298","nurse","Anthyllis cytisoides"
"3172","298","nurse","Macrochloa tenacissima"
"3173","298","nurse","Retama sphaerocarpa"
"3174","298","micro_nurse","Artemisia herba-alba"
"3175","298","micro_nurse","Anthyllis cytisoides"
"3176","298","micro_nurse","Macrochloa tenacissima"
"3177","298","micro_nurse","Launaea arborescens"
"3178","298","micro_nurse","Phagnalon sp."
"3179","298","micro_nurse","Asparagus horridus"
"3180","298","micro_nurse","Thymus mastichina"
"3181","298","micro_bare","Anthyllis cytisoides"
"3182","298","micro_bare","Artemisia herba-alba"
"3183","299","nurse","Macrochloa tenacissima"
"3184","299","nurse","Anthyllis cytisoides"
"3185","299","micro_nurse","Anthyllis cytisoides"
"3186","299","micro_nurse","Asparagus horridus"
"3187","299","micro_nurse","Artemisia herba-alba"
"3188","299","micro_nurse","Thymus mastichina"
"3189","299","micro_nurse","Lavandula latifolia"
"3190","299","micro_nurse","Macrochloa tenacissima"
"3191","299","micro_bare","Artemisia herba-alba"
"3192","299","micro_bare","Asparagus horridus"
"3193","299","micro_bare","Anthyllis cytisoides"
"3194","299","micro_bare","Thymus mastichina"
